timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1446232062,0.164509,-0.310052,2.33953,0.0,0.372701,0.173363,0.014665,0.911496,0.279301,-1.0,1,0,0,0,0,0,0
1446242204,0.192907,-0.320564,2.33622,0.0,0.370929,0.183405,0.0252115,0.910021,0.282239,-1.0,1,0,0,0,0,0,0
1446252448,0.226756,-0.330035,2.33366,0.0,0.368149,0.193943,0.0384616,0.9085,0.285648,-1.0,1,0,0,0,0,0,0
1446262583,0.262111,-0.337193,2.33107,0.0,0.365184,0.203676,0.0528036,0.906845,0.287735,-1.0,1,0,0,0,0,0,0
1446272726,0.288407,-0.346762,2.32779,0.0,0.363019,0.212804,0.0624259,0.905005,0.29172,-1.0,1,0,0,0,0,0,0
1446282863,0.326575,-0.352372,2.32518,0.0,0.359469,0.222267,0.0782427,0.902916,0.294076,-1.0,1,0,0,0,0,0,0
1446293006,0.353783,-0.359866,2.32256,0.0,0.356735,0.230538,0.0886693,0.900961,0.298695,-1.0,1,0,0,0,0,0,0
1446303150,0.387797,-0.365363,2.31988,0.0,0.353298,0.239105,0.102513,0.89861,0.302822,-1.0,1,0,0,0,0,0,0
1446313348,0.431541,-0.356125,2.31658,0.0,0.350676,0.24298,0.123677,0.89593,0.305827,-1.0,1,0,0,0,0,0,0
1446323493,0.455193,-0.361387,2.31398,0.0,0.348223,0.249551,0.132831,0.893768,0.311345,-1.0,1,0,0,0,0,0,0
1446333625,0.491861,-0.356758,2.31137,0.0,0.34542,0.254107,0.149843,0.890877,0.314616,-1.0,1,0,0,0,0,0,0
1446343770,0.510868,-0.369645,2.30811,0.0,0.342519,0.263124,0.155132,0.888471,0.320727,-1.0,1,0,0,0,0,0,0
1446353986,0.540252,-0.371203,2.30552,0.0,0.339521,0.269004,0.167486,0.885613,0.325649,-1.0,1,0,0,0,0,0,0
1446364111,0.569033,-0.366149,2.30295,0.0,0.337568,0.271968,0.18095,0.882801,0.330961,-1.0,1,0,0,0,0,0,0
1446374262,0.594587,-0.37034,2.29974,0.0,0.334778,0.278319,0.190863,0.879792,0.337155,-1.0,1,0,0,0,0,0,0
1446384432,0.616321,-0.370627,2.29717,0.0,0.33281,0.282317,0.199988,0.877234,0.343379,-1.0,1,0,0,0,0,0,0
1446394556,0.636755,-0.371094,2.29458,0.0,0.33096,0.286166,0.208468,0.874708,0.349068,-1.0,1,0,0,0,0,0,0
1446404684,0.653455,-0.379719,2.29194,0.0,0.328157,0.292753,0.213494,0.87237,0.355456,-1.0,1,0,0,0,0,0,0
1446414823,0.6792,-0.371759,2.28868,0.0,0.327257,0.294066,0.225971,0.869118,0.360143,-1.0,1,0,0,0,0,0,0
1446424963,0.695893,-0.370758,2.286,0.0,0.326139,0.296691,0.23304,0.866776,0.364991,-1.0,1,0,0,0,0,0,0
1446435102,0.718235,-0.360463,2.28335,0.0,0.325935,0.296465,0.24458,0.863745,0.368629,-1.0,1,0,0,0,0,0,0
1446445300,0.736726,-0.360924,2.28013,0.0,0.324475,0.300058,0.251971,0.860925,0.373639,-1.0,1,0,0,0,0,0,0
1446455448,0.753371,-0.354228,2.27747,0.0,0.32444,0.300402,0.260206,0.858365,0.377379,-1.0,1,0,0,0,0,0,0
1446465619,0.76684,-0.347714,2.27491,0.0,0.324816,0.30031,0.267036,0.856155,0.380462,-1.0,1,0,0,0,0,0,0
1446475756,0.782776,-0.345805,2.27161,0.0,0.32421,0.302579,0.273772,0.853453,0.384564,-1.0,1,0,0,0,0,0,0
1446485885,0.793087,-0.336564,2.26905,0.0,0.325636,0.300923,0.279828,0.85153,0.386687,-1.0,1,0,0,0,0,0,0
1446496022,0.802503,-0.328359,2.26645,0.0,0.327017,0.29956,0.285259,0.849677,0.388352,-1.0,1,0,0,0,0,0,0
1446506164,0.81631,-0.32458,2.26313,0.0,0.327139,0.300797,0.291454,0.847087,0.391922,-1.0,1,0,0,0,0,0,0
1446516402,0.832238,-0.310721,2.2605,0.0,0.328771,0.298312,0.300862,0.844039,0.392237,-1.0,1,0,0,0,0,0,0
1446526540,0.839264,-0.299095,2.25783,0.0,0.331309,0.295282,0.305993,0.842266,0.392464,-1.0,1,0,0,0,0,0,0
1446536671,0.846912,-0.284229,2.25518,0.0,0.334441,0.291089,0.312095,0.840246,0.392265,-1.0,1,0,0,0,0,0,0
1446546811,0.858126,-0.278191,2.25174,0.0,0.335536,0.291127,0.317625,0.83772,0.394713,-1.0,1,0,0,0,0,0,0
1446556960,0.863757,-0.264231,2.24904,0.0,0.338825,0.287007,0.322655,0.835894,0.394267,-1.0,1,0,0,0,0,0,0
1446567112,0.866318,-0.248533,2.24642,0.0,0.342892,0.281677,0.326786,0.834442,0.392813,-1.0,1,0,0,0,0,0,0
1446577353,0.87459,-0.240455,2.24298,0.0,0.34488,0.28048,0.331512,0.832159,0.394171,-1.0,1,0,0,0,0,0,0
1446587516,0.877652,-0.222259,2.24028,0.0,0.349441,0.274287,0.336371,0.830369,0.392236,-1.0,1,0,0,0,0,0,0
1446597656,0.88036,-0.202943,2.2376,0.0,0.354267,0.267587,0.341314,0.82849,0.390503,-1.0,1,0,0,0,0,0,0
1446607804,0.882778,-0.18573,2.23485,0.0,0.3587,0.261678,0.345661,0.826667,0.389209,-1.0,1,0,0,0,0,0,0
1446617952,0.888994,-0.173706,2.23138,0.0,0.361844,0.258642,0.350356,0.824272,0.389799,-1.0,1,0,0,0,0,0,0
1446628089,0.892223,-0.156063,2.22861,0.0,0.366263,0.252733,0.355104,0.822119,0.386133,-1.0,1,0,0,0,0,0,0
1446638332,0.889699,-0.137265,2.22588,0.0,0.371596,0.245295,0.357727,0.82084,0.383074,-1.0,1,0,0,0,0,0,0
1446648487,0.89263,-0.122382,2.22244,0.0,0.375712,0.240545,0.361665,0.818644,0.38236,-1.0,1,0,0,0,0,0,0
1446658635,0.891013,-0.101001,2.21965,0.0,0.381407,0.232231,0.365182,0.816847,0.37959,-1.0,1,0,0,0,0,0,0
1446668781,0.888173,-0.0806523,2.21683,0.0,0.386984,0.224078,0.367966,0.815251,0.376685,-1.0,1,0,0,0,0,0,0
1446678919,0.890623,-0.0675538,2.21331,0.0,0.390759,0.219965,0.371307,0.813052,0.376703,-1.0,1,0,0,0,0,0,0
1446689070,0.88518,-0.0473632,2.21053,0.0,0.396469,0.211322,0.372992,0.811808,0.373361,-1.0,1,0,0,0,0,0,0
1446699227,0.861014,-0.000570879,2.20772,0.0,0.408971,0.188094,0.37254,0.811527,0.361296,-1.0,1,0,0,0,0,0,0
1446709470,0.875175,-0.0102941,2.20417,0.0,0.407222,0.195583,0.375943,0.809064,0.367574,-1.0,1,0,0,0,0,0,0
1446719600,0.850061,0.0452792,2.2013,0.0,0.420927,0.168367,0.376858,0.807745,0.350726,-1.0,1,0,0,0,0,0,0
1446729734,0.83614,0.0662681,2.19842,0.0,0.426927,0.157373,0.375238,0.807566,0.345826,-1.0,1,0,0,0,0,0,0
1446739873,0.834785,0.0799838,2.19484,0.0,0.430847,0.152132,0.377174,0.805584,0.344657,-1.0,1,0,0,0,0,0,0
1446750013,0.822256,0.0990268,2.19195,0.0,0.436162,0.142135,0.375739,0.805221,0.340134,-1.0,1,0,0,0,0,0,0
1446760244,0.806907,0.113118,2.18902,0.0,0.440721,0.133508,0.372181,0.805867,0.335367,-1.0,1,0,0,0,0,0,0
1446770442,0.794262,0.12635,2.18607,0.0,0.444848,0.125781,0.369549,0.806054,0.332053,-1.0,1,0,0,0,0,0,0
1446780572,0.785715,0.132125,2.18231,0.0,0.447796,0.122171,0.367033,0.806126,0.330795,-1.0,1,0,0,0,0,0,0
1446790697,0.768111,0.144745,2.17934,0.0,0.451959,0.11351,0.362303,0.807208,0.326608,-1.0,1,0,0,0,0,0,0
1446800828,0.748927,0.155474,2.17639,0.0,0.455785,0.105216,0.356563,0.808735,0.322525,-1.0,1,0,0,0,0,0,0
1446810961,0.731257,0.161785,2.17271,0.0,0.459075,0.0991858,0.350506,0.810283,0.317345,-1.0,1,0,0,0,0,0,0
1446821109,0.707819,0.168763,2.16964,0.0,0.462394,0.0913916,0.342277,0.812825,0.313446,-1.0,1,0,0,0,0,0,0
1446831414,0.685827,0.173327,2.16662,0.0,0.465194,0.0848828,0.334133,0.815318,0.31027,-1.0,1,0,0,0,0,0,0
1446841547,0.666683,0.17796,2.16281,0.0,0.468118,0.0790908,0.327127,0.817067,0.307841,-1.0,1,0,0,0,0,0,0
1446851671,0.640342,0.187028,2.15975,0.0,0.471445,0.0695628,0.318131,0.819569,0.303057,-1.0,1,0,0,0,0,0,0
1446861795,0.610667,0.191175,2.15659,0.0,0.474183,0.0612803,0.306716,0.822995,0.299409,-1.0,1,0,0,0,0,0,0
1446871945,0.587948,0.193406,2.15256,0.0,0.476748,0.055539,0.297712,0.825224,0.297404,-1.0,1,0,0,0,0,0,0
1446882080,0.553323,0.201587,2.14936,0.0,0.47976,0.044235,0.285072,0.828618,0.292724,-1.0,1,0,0,0,0,0,0
1446892309,0.518819,0.206193,2.1461,0.0,0.482217,0.0344187,0.27168,0.832149,0.289685,-1.0,1,0,0,0,0,0,0
1446902471,0.488315,0.211148,2.14188,0.0,0.484852,0.025478,0.259991,0.83467,0.287233,-1.0,1,0,0,0,0,0,0
1446912667,0.450112,0.215948,2.13837,0.0,0.487071,0.014574,0.245041,0.838155,0.283942,-1.0,1,0,0,0,0,0,0
1446922811,0.410205,0.222933,2.13476,0.0,0.489223,0.00224996,0.229831,0.841329,0.280636,-1.0,1,0,0,0,0,0,0
1446932950,0.376505,0.226032,2.13018,0.0,0.491294,-0.00683851,0.21634,0.843671,0.279494,-1.0,1,0,0,0,0,0,0
1446943078,0.332269,0.232406,2.12642,0.0,0.492899,-0.0200892,0.199126,0.846756,0.276209,-1.0,1,0,0,0,0,0,0
1446953223,0.268994,0.250944,2.1224,0.0,0.494268,-0.0433569,0.176631,0.850071,0.269537,-1.0,1,0,0,0,0,0,0
1446963521,0.220245,0.256252,2.11836,0.0,0.494878,-0.0573751,0.157221,0.852693,0.266919,-1.0,1,0,0,0,0,0,0
1446973691,0.180271,0.258943,2.11311,0.0,0.495896,-0.0680508,0.140964,0.854158,0.267032,-1.0,1,0,0,0,0,0,0
1446983820,0.133133,0.263096,2.10879,0.0,0.495992,-0.0812526,0.121966,0.85587,0.266211,-1.0,1,0,0,0,0,0,0
1446993979,0.082942,0.267278,2.10433,0.0,0.495647,-0.095253,0.101676,0.857277,0.265128,-1.0,1,0,0,0,0,0,0
1447004123,0.0421442,0.269693,2.09845,0.0,0.496067,-0.106134,0.0850713,0.857564,0.26665,-1.0,1,0,0,0,0,0,0
1447014372,-0.00145775,0.272535,2.09365,0.0,0.4956,-0.117982,0.0673419,0.857861,0.268873,-1.0,1,0,0,0,0,0,0
1447024522,-0.0470322,0.2735,2.0887,0.0,0.494866,-0.129538,0.0483391,0.857899,0.270239,-1.0,1,0,0,0,0,0,0
1447034668,-0.0918674,0.274135,2.08215,0.0,0.494612,-0.140772,0.0297168,0.857123,0.272026,-1.0,1,0,0,0,0,0,0
1447044804,-0.1787,0.280354,2.07664,0.0,0.489943,-0.16475,-0.00547552,0.856028,0.270204,-1.0,1,0,0,0,0,0,0
1447054945,-0.198456,0.279945,2.07104,0.0,0.490716,-0.169448,-0.0135618,0.854577,0.275525,-1.0,1,0,0,0,0,0,0
1447065081,-0.256946,0.277769,2.06365,0.0,0.488898,-0.182959,-0.0384303,0.852073,0.27926,-1.0,1,0,0,0,0,0,0
1447075209,-0.295969,0.275674,2.05765,0.0,0.487995,-0.191759,-0.0550165,0.849743,0.283856,-1.0,1,0,0,0,0,0,0
1447085415,-0.332666,0.273129,2.05121,0.0,0.487391,-0.199858,-0.0706208,0.847065,0.290404,-1.0,1,0,0,0,0,0,0
1447095550,-0.361154,0.269181,2.0447,0.0,0.487684,-0.205431,-0.0830493,0.844432,0.29756,-1.0,1,0,0,0,0,0,0
1447105690,-0.398619,0.265762,2.03617,0.0,0.487743,-0.21356,-0.0988463,0.840671,0.303357,-1.0,1,0,0,0,0,0,0
1447115824,-0.427348,0.262416,2.02887,0.0,0.488096,-0.219596,-0.111001,0.837388,0.309816,-1.0,1,0,0,0,0,0,0
1447125959,-0.462794,0.257785,2.02145,0.0,0.487823,-0.22682,-0.126223,0.833456,0.315827,-1.0,1,0,0,0,0,0,0
1447136104,-0.49322,0.252523,2.01363,0.0,0.488274,-0.23266,-0.139392,0.829474,0.322119,-1.0,1,0,0,0,0,0,0
1447146253,-0.521235,0.248593,2.00363,0.0,0.489651,-0.238676,-0.150866,0.824934,0.329364,-1.0,1,0,0,0,0,0,0
1447156503,-0.544081,0.243115,1.99533,0.0,0.491096,-0.242766,-0.160759,0.821003,0.336698,-1.0,1,0,0,0,0,0,0
1447166631,-0.566112,0.236737,1.98686,0.0,0.492797,-0.246388,-0.170489,0.816932,0.343845,-1.0,1,0,0,0,0,0,0
1447176771,-0.591493,0.231873,1.97585,0.0,0.494844,-0.25173,-0.180791,0.811835,0.3503,-1.0,1,0,0,0,0,0,0
1447186911,-0.609813,0.223608,1.96657,0.0,0.497546,-0.253941,-0.189316,0.80754,0.357223,-1.0,1,0,0,0,0,0,0
1447197049,-0.625042,0.217347,1.9571,0.0,0.500387,-0.256248,-0.195977,0.803457,0.362286,-1.0,1,0,0,0,0,0,0
1447207190,-0.646821,0.210824,1.94454,0.0,0.503625,-0.260484,-0.204892,0.797828,0.368888,-1.0,1,0,0,0,0,0,0
1447217418,-0.667139,0.188309,1.9343,0.0,0.50864,-0.258168,-0.217935,0.791921,0.373829,-1.0,1,0,0,0,0,0,0
1447227559,-0.678099,0.179535,1.92372,0.0,0.512803,-0.258822,-0.223353,0.787501,0.378149,-1.0,1,0,0,0,0,0,0
1447237703,-0.694063,0.170468,1.91011,0.0,0.517524,-0.261073,-0.230401,0.781617,0.383323,-1.0,1,0,0,0,0,0,0
1447247844,-0.70661,0.160564,1.89869,0.0,0.521934,-0.261972,-0.236597,0.776516,0.387792,-1.0,1,0,0,0,0,0,0
1447257991,-0.71799,0.149192,1.88694,0.0,0.526834,-0.262143,-0.242692,0.771251,0.391964,-1.0,1,0,0,0,0,0,0
1447268133,-0.725069,0.138026,1.8747,0.0,0.532423,-0.261391,-0.246996,0.766286,0.394966,-1.0,1,0,0,0,0,0,0
1447278359,-0.737303,0.124996,1.85917,0.0,0.538851,-0.261822,-0.253367,0.759535,0.398725,-1.0,1,0,0,0,0,0,0
1447288532,-0.744112,0.112449,1.84577,0.0,0.545055,-0.260794,-0.257807,0.753947,0.401015,-1.0,1,0,0,0,0,0,0
1447298664,-0.74969,0.0992058,1.83242,0.0,0.55146,-0.259239,-0.262,0.74836,0.402625,-1.0,1,0,0,0,0,0,0
1447308816,-0.755086,0.0853784,1.81834,0.0,0.558198,-0.257585,-0.266214,0.742425,0.4042,-1.0,1,0,0,0,0,0,0
1447318954,-0.76879,0.0658742,1.79998,0.0,0.56627,-0.256892,-0.274608,0.733441,0.406164,-1.0,1,0,0,0,0,0,0
1447329091,-0.773213,0.0499722,1.78502,0.0,0.573632,-0.254525,-0.278977,0.726867,0.40744,-1.0,1,0,0,0,0,0,0
1447339246,-0.775729,0.0346091,1.76983,0.0,0.581156,-0.251902,-0.282495,0.720416,0.408318,-1.0,1,0,0,0,0,0,0
1447349409,-0.783565,0.0153494,1.7502,0.0,0.590089,-0.250164,-0.288546,0.711304,0.410529,-1.0,1,0,0,0,0,0,0
1447359541,-0.78153,-0.00167621,1.73435,0.0,0.598457,-0.245843,-0.290936,0.704817,0.410133,-1.0,1,0,0,0,0,0,0
1447369672,-0.780287,-0.0199253,1.71742,0.0,0.607152,-0.241521,-0.293909,0.697604,0.409544,-1.0,1,0,0,0,0,0,0
1447379809,-0.783809,-0.0411138,1.69613,0.0,0.617048,-0.238334,-0.298967,0.687799,0.410814,-1.0,1,0,0,0,0,0,0
1447389952,-0.764651,-0.0613054,1.67859,0.0,0.627977,-0.227935,-0.296499,0.68248,0.404271,-1.0,1,0,0,0,0,0,0
1447400085,-0.760199,-0.078944,1.66051,0.0,0.636852,-0.223075,-0.298357,0.675011,0.402934,-1.0,1,0,0,0,0,0,0
1447410214,-0.776443,-0.100883,1.6371,0.0,0.645564,-0.224247,-0.307932,0.66192,0.409783,-1.0,1,0,0,0,0,0,0
1447420358,-0.76453,-0.128021,1.61797,0.0,0.656366,-0.214,-0.310327,0.653517,0.400817,-1.0,1,0,0,0,0,0,0
1447430506,-0.758098,-0.147065,1.59782,0.0,0.665707,-0.20849,-0.312056,0.644971,0.398611,-1.0,1,0,0,0,0,0,0
1447440652,-0.751922,-0.169555,1.57294,0.0,0.67666,-0.202663,-0.314604,0.6341,0.39799,-1.0,1,0,0,0,0,0,0
1447450779,-0.743338,-0.190138,1.55184,0.0,0.686185,-0.196109,-0.316336,0.624998,0.396734,-1.0,1,0,0,0,0,0,0
1447460915,-0.731614,-0.209163,1.53052,0.0,0.695671,-0.189037,-0.316741,0.616427,0.394512,-1.0,1,0,0,0,0,0,0
1447471059,-0.723715,-0.232987,1.50285,0.0,0.706856,-0.18272,-0.31947,0.604076,0.394231,-1.0,1,0,0,0,0,0,0
1447481315,-0.710744,-0.251501,1.4801,0.0,0.716256,-0.175613,-0.319598,0.594975,0.391904,-1.0,1,0,0,0,0,0,0
1447491512,-0.697139,-0.270167,1.45644,0.0,0.7257,-0.16836,-0.319717,0.585487,0.389308,-1.0,1,0,0,0,0,0,0
1447501657,-0.679856,-0.284957,1.4328,0.0,0.734905,-0.160998,-0.317692,0.577119,0.385559,-1.0,1,0,0,0,0,0,0
1447511798,-0.673819,-0.30946,1.40226,0.0,0.745404,-0.15575,-0.321838,0.562614,0.383615,-1.0,1,0,0,0,0,0,0
1447521935,-0.657074,-0.324296,1.37735,0.0,0.754312,-0.148744,-0.320343,0.553416,0.380013,-1.0,1,0,0,0,0,0,0
1447532076,-0.634271,-0.335468,1.35188,0.0,0.763385,-0.140623,-0.316108,0.545476,0.374805,-1.0,1,0,0,0,0,0,0
1447542288,-0.617421,-0.353173,1.3198,0.0,0.77372,-0.133708,-0.315591,0.532805,0.372702,-1.0,1,0,0,0,0,0,0
1447552545,-0.599075,-0.364339,1.2931,0.0,0.782212,-0.127345,-0.312984,0.523419,0.369165,-1.0,1,0,0,0,0,0,0
1447562690,-0.57826,-0.378514,1.25893,0.0,0.792534,-0.120201,-0.310616,0.510842,0.365833,-1.0,1,0,0,0,0,0,0
1447572831,-0.556465,-0.384979,1.23068,0.0,0.801001,-0.113956,-0.30582,0.501882,0.361135,-1.0,1,0,0,0,0,0,0
1447582973,-0.532848,-0.389991,1.20273,0.0,0.809258,-0.107222,-0.300267,0.493401,0.356626,-1.0,1,0,0,0,0,0,0
1447593116,-0.511921,-0.397848,1.16681,0.0,0.81904,-0.101818,-0.29627,0.480656,0.352831,-1.0,1,0,0,0,0,0,0
1447603382,-0.488938,-0.396355,1.13688,0.0,0.827333,-0.0971517,-0.288733,0.471928,0.347465,-1.0,1,0,0,0,0,0,0
1447613515,-0.464732,-0.386618,1.10758,0.0,0.835528,-0.0938975,-0.277855,0.464621,0.337959,-1.0,1,0,0,0,0,0,0
1447623656,-0.437237,-0.379462,1.07776,0.0,0.84381,-0.088327,-0.267316,0.456864,0.331013,-1.0,1,0,0,0,0,0,0
1447633795,-0.41468,-0.378421,1.0405,0.0,0.853203,-0.0839403,-0.260208,0.444173,0.326716,-1.0,1,0,0,0,0,0,0
1447643930,-0.390565,-0.368011,1.01029,0.0,0.861161,-0.0800803,-0.249392,0.435652,0.32062,-1.0,1,0,0,0,0,0,0
1447654068,-0.366705,-0.352609,0.98,0.0,0.869145,-0.0772187,-0.236638,0.427348,0.314297,-1.0,1,0,0,0,0,0,0
1447664289,-0.345719,-0.343705,0.94174,0.0,0.878305,-0.0746005,-0.227007,0.414106,0.309834,-1.0,1,0,0,0,0,0,0
1447674466,-0.321644,-0.324767,0.91182,0.0,0.886014,-0.0716206,-0.212859,0.405637,0.303895,-1.0,1,0,0,0,0,0,0
1447684612,-0.299856,-0.302545,0.879712,0.0,0.89403,-0.0701579,-0.197698,0.395858,0.297512,-1.0,1,0,0,0,0,0,0
1447694744,-0.280327,-0.282972,0.848758,0.0,0.901453,-0.0685465,-0.184195,0.38569,0.292832,-1.0,1,0,0,0,0,0,0
1447704886,-0.261855,-0.25977,0.809709,0.0,0.910277,-0.0684096,-0.169021,0.371682,0.287339,-1.0,1,0,0,0,0,0,0
1447715017,-0.246798,-0.232351,0.779,0.0,0.917294,-0.0694181,-0.152841,0.361099,0.282598,-1.0,1,0,0,0,0,0,0
1447725173,-0.226263,-0.202803,0.748791,0.0,0.924208,-0.0677473,-0.134687,0.35087,0.277218,-1.0,1,0,0,0,0,0,0
1447735522,-0.194093,-0.148178,0.718158,0.0,0.93178,-0.0645762,-0.102931,0.342084,0.266689,-1.0,1,0,0,0,0,0,0
1447745678,-0.181687,-0.114431,0.679528,0.0,0.939138,-0.0664136,-0.0838769,0.326456,0.26246,-1.0,1,0,0,0,0,0,0
1447755815,-0.170207,-0.0809831,0.649021,0.0,0.9447,-0.0676381,-0.0653087,0.314169,0.259396,-1.0,1,0,0,0,0,0,0
1447765948,-0.15142,-0.0408848,0.619194,0.0,0.950001,-0.0658163,-0.0424534,0.302266,0.255054,-1.0,1,0,0,0,0,0,0
1447776080,-0.149474,-0.0265574,0.588497,0.0,0.954552,-0.0676116,-0.0343253,0.288237,0.255961,-1.0,1,0,0,0,0,0,0
1447786229,-0.130385,0.0323247,0.551564,0.0,0.959756,-0.0670677,-0.00221904,0.272698,0.250716,-1.0,1,0,0,0,0,0,0
1447796471,-0.124165,0.0691109,0.522707,0.0,0.963051,-0.0688095,0.0172896,0.259807,0.249988,-1.0,1,0,0,0,0,0,0
1447806602,-0.119532,0.103366,0.493809,0.0,0.965896,-0.0704452,0.035425,0.246633,0.250075,-1.0,1,0,0,0,0,0,0
1447816738,-0.119679,0.142449,0.458934,0.0,0.968612,-0.0742463,0.0556064,0.23062,0.249401,-1.0,1,0,0,0,0,0,0
1447826877,-0.111991,0.186343,0.431872,0.0,0.9699,-0.0743323,0.078794,0.218084,0.250226,-1.0,1,0,0,0,0,0,0
1447837019,-0.108749,0.22091,0.404721,0.0,0.970982,-0.0750359,0.0969654,0.205331,0.25135,-1.0,1,0,0,0,0,0,0
1447847161,-0.108511,0.255006,0.377809,0.0,0.971509,-0.0766747,0.114611,0.192758,0.252887,-1.0,1,0,0,0,0,0,0
1447857325,-0.117616,0.289345,0.34595,0.0,0.971643,-0.0820627,0.131761,0.178368,0.255353,-1.0,1,0,0,0,0,0,0
1447867468,-0.124243,0.3208,0.320866,0.0,0.971023,-0.0859617,0.147568,0.167179,0.258899,-1.0,1,0,0,0,0,0,0
1447877597,-0.137327,0.352545,0.290427,0.0,0.970106,-0.0921513,0.163332,0.154031,0.263017,-1.0,1,0,0,0,0,0,0
1447887740,-0.146399,0.381783,0.266338,0.0,0.968694,-0.0962944,0.178017,0.143768,0.267169,-1.0,1,0,0,0,0,0,0
1447897885,-0.157105,0.406663,0.243113,0.0,0.967253,-0.100699,0.190506,0.134122,0.272253,-1.0,1,0,0,0,0,0,0
1447908026,-0.16342,0.434727,0.220373,0.0,0.965374,-0.102851,0.204869,0.124513,0.276396,-1.0,1,0,0,0,0,0,0
1447918162,-0.176591,0.474679,0.193087,0.0,0.961674,-0.107885,0.224849,0.113963,0.282833,-1.0,1,0,0,0,0,0,0
1447928422,-0.18724,0.500253,0.172058,0.0,0.959083,-0.111414,0.237749,0.105938,0.288218,-1.0,1,0,0,0,0,0,0
1447938557,-0.202929,0.521147,0.151742,0.0,0.956529,-0.117018,0.248154,0.0988839,0.294619,-1.0,1,0,0,0,0,0,0
1447948707,-0.216736,0.548398,0.128316,0.0,0.953149,-0.12116,0.261958,0.0905826,0.300713,-1.0,1,0,0,0,0,0,0
1447958859,-0.22862,0.56912,0.109862,0.0,0.950325,-0.124622,0.272472,0.084324,0.307238,-1.0,1,0,0,0,0,0,0
1447969002,-0.241679,0.587351,0.0929013,0.0,0.947561,-0.128604,0.281694,0.0789789,0.313641,-1.0,1,0,0,0,0,0,0
1447979155,-0.251158,0.606092,0.0766371,0.0,0.944789,-0.130797,0.291282,0.0736261,0.319968,-1.0,1,0,0,0,0,0,0
1447989421,-0.261541,0.628083,0.0577296,0.0,0.941417,-0.132808,0.302561,0.0674787,0.3274,-1.0,1,0,0,0,0,0,0
1447999573,-0.270532,0.644804,0.0437886,0.0,0.938653,-0.134748,0.311076,0.0632926,0.334458,-1.0,1,0,0,0,0,0,0
1448009703,-0.278766,0.659123,0.0308003,0.0,0.936205,-0.136375,0.318427,0.0593864,0.341294,-1.0,1,0,0,0,0,0,0
1448019852,-0.286453,0.682355,0.0166309,0.0,0.932283,-0.137259,0.330041,0.0555136,0.348443,-1.0,1,0,0,0,0,0,0
1448029990,-0.29317,0.695844,0.00637277,0.0,0.929838,-0.138383,0.336849,0.0527617,0.354198,-1.0,1,0,0,0,0,0,0
1448040136,-0.302286,0.707386,-0.00287768,0.0,0.92748,-0.140755,0.342619,0.0508169,0.359628,-1.0,1,0,0,0,0,0,0
1448050373,-0.30875,0.723397,-0.0125408,0.0,0.924497,-0.141619,0.35055,0.048615,0.366321,-1.0,1,0,0,0,0,0,0
1448060548,-0.311054,0.733928,-0.0189574,0.0,0.92264,-0.141221,0.355807,0.0468325,0.37067,-1.0,1,0,0,0,0,0,0
1448070681,-0.318367,0.742708,-0.0240412,0.0,0.920681,-0.14339,0.360039,0.0464569,0.375742,-1.0,1,0,0,0,0,0,0
1448080820,-0.315842,0.741042,-0.0279332,0.0,0.921245,-0.141585,0.359608,0.044084,0.376168,-1.0,1,0,0,0,0,0,0
1448090962,-0.319307,0.764376,-0.0307222,0.0,0.916853,-0.141833,0.370431,0.0452124,0.384817,-1.0,1,0,0,0,0,0,0
1448101097,-0.317217,0.760988,-0.0314143,0.0,0.917635,-0.14087,0.368976,0.0442498,0.384956,-1.0,1,0,0,0,0,0,0
1448111248,-0.314169,0.766382,-0.0307137,0.0,0.916847,-0.139406,0.371463,0.0444158,0.387369,-1.0,1,0,0,0,0,0,0
1448121544,-0.312115,0.776586,-0.027826,0.0,0.915039,-0.138637,0.375973,0.0461192,0.391987,-1.0,1,0,0,0,0,0,0
1448131679,-0.306983,0.780578,-0.0237062,0.0,0.914552,-0.136926,0.377632,0.047331,0.393506,-1.0,1,0,0,0,0,0,0
1448141810,-0.303012,0.782974,-0.0182088,0.0,0.914241,-0.136068,0.378447,0.0492668,0.394662,-1.0,1,0,0,0,0,0,0
1448151957,-0.297463,0.784467,-0.0112097,0.0,0.914159,-0.134809,0.378795,0.0515209,0.39479,-1.0,1,0,0,0,0,0,0
1448162103,-0.289441,0.793437,6.18468e-05,0.0,0.91269,-0.133027,0.38235,0.0557523,0.397467,-1.0,1,0,0,0,0,0,0
1448172261,-0.279676,0.793585,0.0108196,0.0,0.912998,-0.130622,0.381988,0.0588061,0.397509,-1.0,1,0,0,0,0,0,0
1448182506,-0.268951,0.793128,0.0232466,0.0,0.913402,-0.128106,0.381301,0.0624057,0.396387,-1.0,1,0,0,0,0,0,0
1448192637,-0.25395,0.798824,0.0411021,0.0,0.912668,-0.124569,0.383267,0.0680143,0.396966,-1.0,1,0,0,0,0,0,0
1448202781,-0.243639,0.795901,0.0570732,0.0,0.913309,-0.122952,0.381305,0.0731811,0.395441,-1.0,1,0,0,0,0,0,0
