timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
1454666210,1454665081,0.0542818,-0.014324,0.0111637,0.294123,0.0,0.0,0.0,-1.0
1454670229,1454669062,-0.0919168,0.00504819,0.0107714,0.294123,0.0,0.0,0.0,-1.0
1454673183,1454672178,0.0680859,0.00251104,0.0113962,0.294123,0.0,0.0,0.0,-1.0
1454677182,1454676110,-0.0666112,-0.0179108,0.011601,0.294649,0.0,0.0,0.0,-1.0
1454680256,1454679023,0.0487968,0.023677,0.0117456,0.294649,0.0,0.0,0.0,-1.0
1454684211,1454683098,-0.015416,-0.0266149,0.0121188,0.294649,0.0,0.0,0.0,-1.0
1454686226,1454685164,0.077493,-0.00237653,0.0122462,0.294652,0.0,0.0,0.0,-1.0
1454691217,1454690082,0.0408088,-0.0360631,0.0128898,0.294652,0.0,0.0,0.0,-1.0
1454694198,1454693136,-0.0483561,0.0610319,0.0110702,0.294652,0.0,0.0,0.0,-1.0
1454698196,1454697088,0.0587561,-0.0356358,0.0125039,0.294784,0.0,0.0,0.0,-1.0
1454702186,1454701174,-0.0683711,0.0315756,0.0115208,0.294784,0.0,0.0,0.0,-1.0
1454705526,1454704116,0.0394929,-0.013115,0.0123116,0.295202,0.0,0.0,0.0,-1.0
1454708201,1454707083,-0.05815,0.0427996,0.0112748,0.295202,0.0,0.0,0.0,-1.0
1454712334,1454711165,0.00182062,0.0131554,0.0118099,0.295202,0.0,0.0,0.0,-1.0
1454715283,1454714107,-0.0190468,0.0163558,0.0116147,0.293405,0.0,0.0,0.0,-1.0
1454719317,1454718119,-0.00482012,0.0285925,0.0121524,0.293405,0.0,0.0,0.0,-1.0
1454722259,1454721101,-0.0164132,0.00393816,0.0121359,0.293405,0.0,0.0,0.0,-1.0
1454726176,1454725179,0.0302114,0.029833,0.0128437,0.294027,0.0,0.0,0.0,-1.0
1454729354,1454728063,-0.0432868,-0.00473777,0.0124862,0.294027,0.0,0.0,0.0,-1.0
1454733275,1454732113,0.051226,0.0356606,0.0132532,0.294027,0.0,0.0,0.0,-1.0
1454736115,1454735163,-0.0683717,-0.0111752,0.0130455,0.293455,0.0,0.0,0.0,-1.0
1454740196,1454739253,0.0576259,0.0376178,0.0139749,0.293455,0.0,0.0,0.0,-1.0
1454743175,1454742226,-0.083366,-0.0162767,0.0139214,0.293455,0.0,0.0,0.0,-1.0
1454747199,1454746331,0.0344275,0.041067,0.013691,0.293976,0.0,0.0,0.0,-1.0
1454750240,1454749089,-0.0563592,-0.0268209,0.0151825,0.293976,0.0,0.0,0.0,-1.0
1454754288,1454753115,-0.0284902,0.0374017,0.0139929,0.293976,0.0,0.0,0.0,-1.0
1454757369,1454756204,0.00169566,-0.0299569,0.0161333,0.2936,0.0,0.0,0.0,-1.0
1454761317,1454760084,-0.0898175,0.0335865,0.0148064,0.2936,0.0,0.0,0.0,-1.0
1454764435,1454763105,0.05964,-0.0214992,0.0163458,0.2936,0.0,0.0,0.0,-1.0
1454766276,1454765070,0.0351231,0.0404731,0.0154259,0.2941,0.0,0.0,0.0,-1.0
1454771315,1454770097,0.090428,-0.00364048,0.016929,0.2941,0.0,0.0,0.0,-1.0
1454775311,1454774071,-0.097744,-0.000842825,0.0157134,0.2941,0.0,0.0,0.0,-1.0
1454778139,1454777115,0.0706103,0.0138665,0.0162861,0.293506,0.0,0.0,0.0,-1.0
1454780393,1454779144,-0.0757278,0.0564063,0.0151446,0.293506,0.0,0.0,0.0,-1.0
1454785161,1454784174,0.0428264,0.0328632,0.0163444,0.293506,0.0,0.0,0.0,-1.0
1454789327,1454788110,-0.0115241,-0.0319416,0.0165219,0.294004,0.0,0.0,0.0,-1.0
1454792168,1454791111,-0.00244787,0.0531784,0.0148711,0.294004,0.0,0.0,0.0,-1.0
1454796231,1454795106,-0.000782812,-0.0404454,0.0164321,0.294004,0.0,0.0,0.0,-1.0
1454799432,1454798178,-0.0111621,0.0524411,0.0156848,0.293115,0.0,0.0,0.0,-1.0
1454803333,1454802070,0.0194572,-0.0285109,0.0170621,0.293115,0.0,0.0,0.0,-1.0
1454806211,1454804989,-0.0293147,0.0405684,0.0154849,0.293115,0.0,0.0,0.0,-1.0
1454810237,1454809096,0.0629956,-0.020781,0.0172617,0.292852,0.0,0.0,0.0,-1.0
1454813197,1454812010,-0.0693292,0.0356183,0.0157041,0.292852,0.0,0.0,0.0,-1.0
1454816188,1454815213,0.0475102,-0.0257048,0.0177959,0.292852,0.0,0.0,0.0,-1.0
1454820173,1454819070,-0.0868694,0.0418184,0.016093,0.298485,0.0,0.0,0.0,-1.0
1454824153,1454823076,0.140797,0.032639,0.0171292,0.298485,0.0,0.0,0.0,-1.0
1454827309,1454826109,-0.0985063,0.0252198,0.0167824,0.292426,0.0,0.0,0.0,-1.0
1454831146,1454830284,0.0804678,0.0381146,0.0170779,0.292426,0.0,0.0,0.0,-1.0
1454834182,1454833175,-0.0543268,-0.00382019,0.0172395,0.292426,0.0,0.0,0.0,-1.0
1454837234,1454836062,0.117885,0.0251829,0.0174926,0.286484,0.0,0.0,0.0,-1.0
1454841410,1454840168,0.013683,-0.0302802,0.0181114,0.286484,0.0,0.0,0.0,-1.0
1454845227,1454844111,-0.086681,0.0665652,0.0165327,0.286484,0.0,0.0,0.0,-1.0
1454848389,1454847148,0.0667724,-0.0466914,0.0182984,0.281413,0.0,0.0,0.0,-1.0
1454852197,1454850995,-0.0967102,0.0443391,0.0165661,0.281413,0.0,0.0,0.0,-1.0
1454855091,1454854156,0.0515753,-0.0458269,0.0172845,0.281413,0.0,0.0,0.0,-1.0
1454859286,1454858113,-0.0567817,0.0235456,0.0162404,0.2762,0.0,0.0,0.0,-1.0
1454862096,1454861136,-0.00355658,-0.0342213,0.0163351,0.2762,0.0,0.0,0.0,-1.0
1454866095,1454865235,-0.0209969,0.00857647,0.0160408,0.2762,0.0,0.0,0.0,-1.0
1454869129,1454868224,-0.0420127,-0.0209984,0.0160676,0.271189,0.0,0.0,0.0,-1.0
1454872134,1454871093,-0.00789895,0.0461268,0.0159643,0.271189,0.0,0.0,0.0,-1.0
1454876161,1454875134,-0.0208611,-0.0142467,0.0166414,0.271189,0.0,0.0,0.0,-1.0
1454880197,1454879091,-0.0657936,0.00933791,0.0165613,0.268717,0.0,0.0,0.0,-1.0
1454883263,1454882178,0.0145548,-0.00693925,0.0172743,0.268717,0.0,0.0,0.0,-1.0
1454887227,1454886112,-0.0798685,0.000603888,0.0172226,0.268717,0.0,0.0,0.0,-1.0
1454891099,1454890374,0.0418578,0.0380965,0.0174965,0.26772,0.0,0.0,0.0,-1.0
1454894179,1454893154,-0.0744933,-0.000967195,0.0174658,0.26772,0.0,0.0,0.0,-1.0
1454898229,1454897135,0.0223687,0.0446047,0.0176438,0.26772,0.0,0.0,0.0,-1.0
1454901282,1454900061,-0.0351241,-0.0140984,0.0182755,0.266863,0.0,0.0,0.0,-1.0
1454904373,1454903037,0.0401939,0.0276521,0.0181133,0.266863,0.0,0.0,0.0,-1.0
1454908193,1454907151,0.00872766,-0.0246153,0.0185833,0.266863,0.0,0.0,0.0,-1.0
1454912155,1454911105,-0.0198978,0.0539762,0.0182223,0.266685,0.0,0.0,0.0,-1.0
1454915116,1454914094,0.00395189,-0.0241394,0.0185842,0.266685,0.0,0.0,0.0,-1.0
1454918257,1454917030,0.00115864,0.027903,0.0184167,0.266685,0.0,0.0,0.0,-1.0
1454922162,1454921049,-0.0192984,-0.0269903,0.0185292,0.265493,0.0,0.0,0.0,-1.0
1454925122,1454924183,-0.000235468,0.028796,0.0188524,0.265493,0.0,0.0,0.0,-1.0
1454929197,1454928130,-0.0537258,-0.0260057,0.0186719,0.265737,0.0,0.0,0.0,-1.0
1454932282,1454931121,0.0159901,0.029715,0.0194942,0.265737,0.0,0.0,0.0,-1.0
1454936109,1454935209,-0.0785044,-0.0177458,0.0192799,0.265737,0.0,0.0,0.0,-1.0
1454939239,1454938096,0.0440708,0.0238748,0.0199781,0.264158,0.0,0.0,0.0,-1.0
1454943417,1454942086,-0.103592,-0.0204243,0.0200425,0.264158,0.0,0.0,0.0,-1.0
1454946106,1454945117,0.0753742,0.0253387,0.0209263,0.264158,0.0,0.0,0.0,-1.0
1454950155,1454949087,-0.101407,-0.01565,0.0210094,0.262055,0.0,0.0,0.0,-1.0
1454954135,1454953171,0.048368,0.0431525,0.0207505,0.262055,0.0,0.0,0.0,-1.0
1454957080,1454956196,-0.0808072,-0.0156819,0.0219371,0.262055,0.0,0.0,0.0,-1.0
1454960180,1454959163,0.0901526,0.0173724,0.022156,0.262022,0.0,0.0,0.0,-1.0
1454964129,1454963160,-0.0624201,-0.0114012,0.022058,0.262022,0.0,0.0,0.0,-1.0
1454966262,1454965113,0.109138,-0.00899012,0.0230133,0.262022,0.0,0.0,0.0,-1.0
1454973165,1454972205,0.0961048,-0.00419665,0.0224319,0.260873,0.0,0.0,0.0,-1.0
1454978113,1454977191,0.00023636,-0.0103256,0.022599,0.260873,0.0,0.0,0.0,-1.0
1454981202,1454980098,-0.0181374,0.0354019,0.0217591,0.260904,0.0,0.0,0.0,-1.0
1454985455,1454984099,0.028464,-0.0206449,0.0223778,0.260904,0.0,0.0,0.0,-1.0
1454988221,1454987092,-0.0486482,0.0447858,0.0212458,0.260904,0.0,0.0,0.0,-1.0
1454992119,1454991069,0.0263702,-0.0264239,0.0219001,0.261087,0.0,0.0,0.0,-1.0
1454995256,1454994096,-0.0512178,0.0412316,0.0210392,0.261087,0.0,0.0,0.0,-1.0
1454999219,1454998035,0.0096718,-0.0228892,0.0212792,0.261087,0.0,0.0,0.0,-1.0
1455002169,1455001147,-0.0275698,0.0316157,0.0209069,0.262639,0.0,0.0,0.0,-1.0
1455006184,1455005097,-0.0291372,-0.0128024,0.0209207,0.262639,0.0,0.0,0.0,-1.0
1455009121,1455008144,0.0128882,0.0210148,0.0216543,0.262639,0.0,0.0,0.0,-1.0
1455012133,1455011096,-0.0322745,0.0125548,0.0213638,0.264359,0.0,0.0,0.0,-1.0
1455015428,1455014165,0.0173452,-0.0110246,0.0217503,0.264359,0.0,0.0,0.0,-1.0
1455027172,1455026183,-0.0125798,-0.0069242,0.0218479,0.26272,0.0,0.0,0.0,-1.0
1455030221,1455029123,0.0211721,0.00569268,0.0214411,0.26272,0.0,0.0,0.0,-1.0
1455034271,1455033100,0.0193056,-0.0176616,0.0218338,0.263972,0.0,0.0,0.0,-1.0
1455037330,1455036100,-0.0186296,0.0111342,0.0213602,0.263972,0.0,0.0,0.0,-1.0
1455041284,1455040026,0.0362899,-0.014341,0.0216927,0.265469,0.0,0.0,0.0,-1.0
1455044221,1455043090,-0.0513813,0.0134014,0.021177,0.265469,0.0,0.0,0.0,-1.0
1455047168,1455046227,0.0374795,0.0151254,0.0215987,0.265469,0.0,0.0,0.0,-1.0
1455051121,1455050327,-0.0604328,0.00553909,0.0214657,0.268453,0.0,0.0,0.0,-1.0
1455055251,1455054134,0.00909506,-0.00258899,0.0213239,0.268453,0.0,0.0,0.0,-1.0
1455058176,1455057176,-0.0572113,0.00406204,0.0217956,0.268453,0.0,0.0,0.0,-1.0
1455062161,1455061126,-0.0192893,0.00135716,0.0215632,0.271112,0.0,0.0,0.0,-1.0
1455065366,1455064288,-0.0400529,-0.000758064,0.0229079,0.271112,0.0,0.0,0.0,-1.0
1455069172,1455068178,-0.0497251,0.00501565,0.0218978,0.271112,0.0,0.0,0.0,-1.0
1455072180,1455071109,0.00539883,0.00186274,0.0233292,0.27288,0.0,0.0,0.0,-1.0
1455076235,1455075229,-0.0969843,0.00675008,0.0222675,0.27288,0.0,0.0,0.0,-1.0
1455079233,1455078165,0.0671005,0.00386889,0.0238332,0.27288,0.0,0.0,0.0,-1.0
1455083378,1455082122,-0.118487,0.00501709,0.0226299,0.275315,0.0,0.0,0.0,-1.0
1455086150,1455085353,0.099583,0.00597761,0.024066,0.275315,0.0,0.0,0.0,-1.0
1455090231,1455089171,-0.104326,0.00530284,0.023371,0.275315,0.0,0.0,0.0,-1.0
1455093135,1455092217,0.0978305,0.0129067,0.0243947,0.27629,0.0,0.0,0.0,-1.0
1455097198,1455096181,-0.0743415,0.00253793,0.0239385,0.27629,0.0,0.0,0.0,-1.0
1455100230,1455099133,0.0724887,0.0161241,0.0238926,0.27629,0.0,0.0,0.0,-1.0
1455104251,1455103035,-0.0234061,-0.00652901,0.0238054,0.277451,0.0,0.0,0.0,-1.0
1455107195,1455106157,0.0236437,0.0245576,0.02359,0.277451,0.0,0.0,0.0,-1.0
1455111251,1455110169,0.0111893,-0.0117001,0.0237601,0.277451,0.0,0.0,0.0,-1.0
1455113223,1455112282,0.0334736,0.00917221,0.0236019,0.277192,0.0,0.0,0.0,-1.0
1455125317,1455124062,0.000671808,-0.0150977,0.0232207,0.275822,0.0,0.0,0.0,-1.0
1455128369,1455127165,-0.00349926,0.0305866,0.0232499,0.275822,0.0,0.0,0.0,-1.0
1455132280,1455131135,-0.026241,-0.0121545,0.0229137,0.275822,0.0,0.0,0.0,-1.0
1455135181,1455134028,0.0232997,0.023826,0.0234954,0.274745,0.0,0.0,0.0,-1.0
1455139240,1455138094,-0.0300688,-0.009422,0.0231707,0.274745,0.0,0.0,0.0,-1.0
1455142202,1455141025,0.0228457,0.0212117,0.0236315,0.274745,0.0,0.0,0.0,-1.0
1455146113,1455145167,-0.0112946,-0.0147717,0.0234006,0.275295,0.0,0.0,0.0,-1.0
1455149152,1455148076,0.0119317,0.0196688,0.023539,0.275295,0.0,0.0,0.0,-1.0
1455152370,1455151256,-0.0242291,-0.00164408,0.023438,0.275295,0.0,0.0,0.0,-1.0
1455156178,1455155148,-0.0141769,0.0255054,0.0232038,0.276272,0.0,0.0,0.0,-1.0
1455160259,1455159094,0.0322991,-0.0185535,0.0234071,0.276272,0.0,0.0,0.0,-1.0
1455163274,1455162147,-0.0343824,0.0298488,0.0232499,0.277291,0.0,0.0,0.0,-1.0
1455166236,1455165112,0.0354399,-0.0105546,0.0231247,0.277291,0.0,0.0,0.0,-1.0
1455173194,1455172029,0.0316999,-0.00905522,0.0227652,0.277291,0.0,0.0,0.0,-1.0
1455181243,1455180150,-0.0647251,-0.0200182,0.0223371,0.278669,0.0,0.0,0.0,-1.0
1455184364,1455183122,0.046868,0.0223743,0.0237236,0.279776,0.0,0.0,0.0,-1.0
1455186199,1455185203,0.0422278,0.0150205,0.0228955,0.279776,0.0,0.0,0.0,-1.0
1455191148,1455190205,0.0773208,0.017517,0.0240162,0.279776,0.0,0.0,0.0,-1.0
1455194331,1455193145,-0.0779796,0.00200718,0.0227506,0.280681,0.0,0.0,0.0,-1.0
1455199116,1455198181,0.0404307,0.0252326,0.0238774,0.280681,0.0,0.0,0.0,-1.0
1455202303,1455201176,-0.0665433,-0.0109367,0.0246206,0.280681,0.0,0.0,0.0,-1.0
1455204282,1455203055,0.115776,0.00639934,0.0251608,0.281075,0.0,0.0,0.0,-1.0
1455213168,1455212077,-0.075006,0.0287072,0.0233526,0.281075,0.0,0.0,0.0,-1.0
1455223213,1455222137,0.0993648,-0.0148803,0.0245059,0.278607,0.0,0.0,0.0,-1.0
1455226385,1455225079,-0.087743,0.039495,0.0229112,0.276726,0.0,0.0,0.0,-1.0
1455230209,1455229118,0.0812704,-0.00503927,0.0235912,0.276726,0.0,0.0,0.0,-1.0
1455233167,1455232208,-0.0949067,0.0378751,0.0229228,0.276726,0.0,0.0,0.0,-1.0
1455237144,1455236061,0.0197427,0.0027924,0.0227102,0.275212,0.0,0.0,0.0,-1.0
1455240287,1455239211,-0.0570168,0.0269304,0.0226066,0.275212,0.0,0.0,0.0,-1.0
1455244231,1455243091,-0.0495858,0.0118061,0.0218195,0.275212,0.0,0.0,0.0,-1.0
1455247190,1455246182,0.00232125,0.0203345,0.022255,0.274856,0.0,0.0,0.0,-1.0
1455251206,1455250114,-0.063636,0.0117606,0.0215323,0.274856,0.0,0.0,0.0,-1.0
1455254208,1455253101,0.0356596,0.0103096,0.0221963,0.274856,0.0,0.0,0.0,-1.0
1455258140,1455257246,-0.0423751,0.00687737,0.0218455,0.274647,0.0,0.0,0.0,-1.0
1455261227,1455260052,0.0266323,0.0109887,0.021794,0.274647,0.0,0.0,0.0,-1.0
1455265198,1455264140,0.0220943,0.00561047,0.0223274,0.274206,0.0,0.0,0.0,-1.0
1455266158,1455265103,0.0595866,0.0155257,0.0223947,0.274206,0.0,0.0,0.0,-1.0
1455269263,1455268097,-0.0520216,-0.00105901,0.0212224,0.274206,0.0,0.0,0.0,-1.0
1455279152,1455278155,0.0650005,0.00893603,0.022416,0.273928,0.0,0.0,0.0,-1.0
1455281236,1455280099,-0.0211895,0.0202638,0.0219024,0.273928,0.0,0.0,0.0,-1.0
1455286206,1455285103,0.0386823,0.0144503,0.0218503,0.275305,0.0,0.0,0.0,-1.0
1455289091,1455288199,-0.0301619,0.00108451,0.0217525,0.275305,0.0,0.0,0.0,-1.0
1455293294,1455291991,0.0124232,0.0153619,0.0217414,0.275305,0.0,0.0,0.0,-1.0
1455296191,1455295127,-0.0169752,-0.000700966,0.0217363,0.276686,0.0,0.0,0.0,-1.0
1455300138,1455299099,-0.00404785,0.0192415,0.0216322,0.276686,0.0,0.0,0.0,-1.0
1455303204,1455302057,-0.00803211,0.000117499,0.0216765,0.276686,0.0,0.0,0.0,-1.0
1455307121,1455306178,-0.00739743,0.0200451,0.0214952,0.278453,0.0,0.0,0.0,-1.0
1455309157,1455308052,0.000997188,0.0185331,0.0217522,0.278453,0.0,0.0,0.0,-1.0
1455316173,1455315053,0.0120989,0.0213848,0.02187,0.278548,0.0,0.0,0.0,-1.0
1455324230,1455323090,-0.028939,0.00106305,0.0217633,0.278548,0.0,0.0,0.0,-1.0
1455328184,1455327029,0.0395082,0.0177461,0.0222291,0.278478,0.0,0.0,0.0,-1.0
1455331152,1455330115,-0.0480423,0.00254147,0.0217123,0.278478,0.0,0.0,0.0,-1.0
1455335152,1455334099,0.0381595,0.0201367,0.0219289,0.278478,0.0,0.0,0.0,-1.0
1455338161,1455337118,-0.0540795,-0.000578843,0.0218726,0.280039,0.0,0.0,0.0,-1.0
1455342148,1455341025,0.0249349,0.0202206,0.0220338,0.280039,0.0,0.0,0.0,-1.0
1455345356,1455344218,-0.0484322,0.0018038,0.0221732,0.280039,0.0,0.0,0.0,-1.0
1455349171,1455348146,-0.00127101,0.0240397,0.021785,0.281226,0.0,0.0,0.0,-1.0
1455352124,1455351016,-0.0183967,-0.00351944,0.0220995,0.281226,0.0,0.0,0.0,-1.0
1455356174,1455355047,-0.036181,0.0262809,0.0214831,0.281226,0.0,0.0,0.0,-1.0
1455359248,1455358087,0.0156758,-0.00586019,0.0220235,0.282995,0.0,0.0,0.0,-1.0
1455363346,1455362047,-0.0546088,0.033151,0.0216909,0.282995,0.0,0.0,0.0,-1.0
1455366145,1455365090,0.0322383,-0.00986823,0.0215856,0.282995,0.0,0.0,0.0,-1.0
1455376157,1455375159,-0.0581719,0.0209124,0.021282,0.283673,0.0,0.0,0.0,-1.0
1455380198,1455378998,-0.00818679,-0.00978737,0.0208209,0.284729,0.0,0.0,0.0,-1.0
1455383351,1455382288,-0.036224,0.02177,0.0214156,0.284729,0.0,0.0,0.0,-1.0
1455384113,1455383252,0.0369445,0.0233676,0.0218591,0.284729,0.0,0.0,0.0,-1.0
1455392249,1455391165,0.040673,0.0101292,0.0213723,0.285507,0.0,0.0,0.0,-1.0
1455396270,1455395074,-0.000705212,0.0165275,0.0218045,0.285507,0.0,0.0,0.0,-1.0
1455401233,1455400097,-0.101483,-0.00665198,0.0210702,0.286607,0.0,0.0,0.0,-1.0
1455405174,1455404197,0.0263027,0.0252253,0.021472,0.286607,0.0,0.0,0.0,-1.0
1455408231,1455407035,-0.05179,-0.00884415,0.0218547,0.287141,0.0,0.0,0.0,-1.0
1455412206,1455411010,-0.0464804,0.0209561,0.0214539,0.287141,0.0,0.0,0.0,-1.0
1455415067,1455414240,0.0205029,-0.0118047,0.0223008,0.287141,0.0,0.0,0.0,-1.0
1455416217,1455414984,0.0903006,0.00883993,0.0222731,0.287141,0.0,0.0,0.0,-1.0
1455425149,1455424079,-0.0598116,0.0299743,0.0211467,0.287285,0.0,0.0,0.0,-1.0
1455429328,1455428191,0.073063,0.0022574,0.0220502,0.284337,0.0,0.0,0.0,-1.0
1455433157,1455432208,-0.0471324,-0.0126884,0.0219966,0.284337,0.0,0.0,0.0,-1.0
1455436375,1455435108,0.0435965,0.0124411,0.0215958,0.284337,0.0,0.0,0.0,-1.0
1455440181,1455439065,-0.0139442,-0.021598,0.0216878,0.282399,0.0,0.0,0.0,-1.0
1455443202,1455442106,-0.00676921,0.0255768,0.0206941,0.282399,0.0,0.0,0.0,-1.0
1455447188,1455446117,0.00531848,-0.0283919,0.0213171,0.282399,0.0,0.0,0.0,-1.0
1455450129,1455449165,-0.0268196,0.0373808,0.0203361,0.281078,0.0,0.0,0.0,-1.0
1455454230,1455453039,-0.00562943,-0.0298117,0.0210996,0.281078,0.0,0.0,0.0,-1.0
1455457274,1455456088,-0.015729,0.0353978,0.0203699,0.281078,0.0,0.0,0.0,-1.0
1455461140,1455460410,-0.0223104,-0.0243418,0.0206836,0.281832,0.0,0.0,0.0,-1.0
1455464191,1455463226,-0.00335707,0.0340427,0.0204744,0.281832,0.0,0.0,0.0,-1.0
1455466274,1455465093,-0.042898,0.00264749,0.0209801,0.281832,0.0,0.0,0.0,-1.0
1455475160,1455474100,0.00798453,-0.0233092,0.020762,0.281896,0.0,0.0,0.0,-1.0
1455482150,1455481066,0.04727,-0.0329493,0.0209155,0.282619,0.0,0.0,0.0,-1.0
1455485189,1455484155,-0.0538746,0.0465135,0.0200103,0.282619,0.0,0.0,0.0,-1.0
1455489192,1455488124,0.073394,-0.0336991,0.0207553,0.282619,0.0,0.0,0.0,-1.0
1455492139,1455491131,-0.0933231,0.0518071,0.0195792,0.283033,0.0,0.0,0.0,-1.0
1455496217,1455495130,0.060266,-0.0254214,0.0198311,0.283033,0.0,0.0,0.0,-1.0
1455499207,1455498123,-0.086241,0.0509696,0.0194849,0.283033,0.0,0.0,0.0,-1.0
1455502120,1455501197,0.0634566,-0.0423014,0.0195896,0.282416,0.0,0.0,0.0,-1.0
1455506211,1455504999,-0.0340255,0.0381604,0.0188312,0.282416,0.0,0.0,0.0,-1.0
1455510244,1455509164,-0.0366367,-0.00490348,0.0181654,0.284756,0.0,0.0,0.0,-1.0
1455513145,1455512143,0.0142695,0.0290207,0.0184864,0.284756,0.0,0.0,0.0,-1.0
1455515197,1455514101,0.00693569,-0.0361864,0.018665,0.284756,0.0,0.0,0.0,-1.0
1455520156,1455519084,0.0343178,0.0182314,0.0186409,0.284235,0.0,0.0,0.0,-1.0
1455524209,1455523211,-0.0248743,0.00384676,0.0181558,0.284235,0.0,0.0,0.0,-1.0
1455527218,1455526081,0.0118122,0.0243789,0.0180913,0.284235,0.0,0.0,0.0,-1.0
1455531190,1455530106,0.0328249,0.00360604,0.018471,0.28312,0.0,0.0,0.0,-1.0
1455534186,1455533124,-0.037114,0.0270025,0.0179556,0.28312,0.0,0.0,0.0,-1.0
1455538194,1455537149,0.0771332,0.00672584,0.0190306,0.28312,0.0,0.0,0.0,-1.0
1455541189,1455540096,-0.0916728,0.0172919,0.0181415,0.282049,0.0,0.0,0.0,-1.0
1455545196,1455544099,0.100078,0.0187968,0.0188743,0.282049,0.0,0.0,0.0,-1.0
1455548154,1455547146,-0.113512,0.00535345,0.0185453,0.282049,0.0,0.0,0.0,-1.0
1455552322,1455551253,0.064282,0.037086,0.0183586,0.282029,0.0,0.0,0.0,-1.0
1455555127,1455554072,-0.0899137,-0.0158857,0.0187653,0.282029,0.0,0.0,0.0,-1.0
1455559174,1455558035,0.00655553,0.0487883,0.0182496,0.282029,0.0,0.0,0.0,-1.0
1455562130,1455561116,-0.0411518,-0.0317381,0.0191371,0.282036,0.0,0.0,0.0,-1.0
1455566187,1455565076,-0.0418768,0.0616565,0.017811,0.282036,0.0,0.0,0.0,-1.0
1455569114,1455568078,0.00722131,-0.0385956,0.0188194,0.282036,0.0,0.0,0.0,-1.0
1455573142,1455572221,-0.0763615,0.0543528,0.0168954,0.282289,0.0,0.0,0.0,-1.0
1455576194,1455575127,0.0264399,-0.0549459,0.0183896,0.282289,0.0,0.0,0.0,-1.0
1455579270,1455578143,-0.0143879,0.0512938,0.0168691,0.282289,0.0,0.0,0.0,-1.0
1455583225,1455582116,0.0148139,-0.0500959,0.0175971,0.280537,0.0,0.0,0.0,-1.0
1455587178,1455586208,-0.0592736,0.0376246,0.0161364,0.280537,0.0,0.0,0.0,-1.0
1455590292,1455589069,0.0150739,-0.0439786,0.0175231,0.280537,0.0,0.0,0.0,-1.0
1455593144,1455592122,-0.0271789,0.0567556,0.0165233,0.280187,0.0,0.0,0.0,-1.0
1455597249,1455596247,0.0278512,-0.038191,0.017088,0.280187,0.0,0.0,0.0,-1.0
1455601231,1455600033,-0.0789347,0.0261722,0.0163779,0.280187,0.0,0.0,0.0,-1.0
1455604119,1455603205,0.0554845,-0.0242003,0.0175193,0.279666,0.0,0.0,0.0,-1.0
1455608285,1455607060,-0.0743601,0.0132508,0.0166745,0.279666,0.0,0.0,0.0,-1.0
1455611353,1455610153,0.0601689,-0.0207072,0.0166785,0.279666,0.0,0.0,0.0,-1.0
1455615206,1455614069,-0.0418834,0.00192134,0.0169068,0.281049,0.0,0.0,0.0,-1.0
1455618143,1455617087,0.0479059,-0.0136692,0.0166811,0.281049,0.0,0.0,0.0,-1.0
1455620240,1455619179,-0.0638422,0.0504668,0.015649,0.281049,0.0,0.0,0.0,-1.0
1455625155,1455624152,0.0119174,-0.00784391,0.0161162,0.279448,0.0,0.0,0.0,-1.0
1455628199,1455627100,-0.0183034,0.0189083,0.0160991,0.279448,0.0,0.0,0.0,-1.0
1455632485,1455631147,-0.0234681,0.00839337,0.0157078,0.278798,0.0,0.0,0.0,-1.0
1455636210,1455635116,0.0222316,-0.0253665,0.0159744,0.278798,0.0,0.0,0.0,-1.0
1455639219,1455638093,-0.0320237,0.0245531,0.0159367,0.278798,0.0,0.0,0.0,-1.0
1455643236,1455642309,-0.0186385,-0.0243861,0.0159388,0.279195,0.0,0.0,0.0,-1.0
1455646176,1455645114,-0.00360263,0.0308904,0.0165331,0.279195,0.0,0.0,0.0,-1.0
1455650197,1455649112,-0.0667458,-0.0230515,0.016515,0.279195,0.0,0.0,0.0,-1.0
1455653148,1455652323,0.0339038,0.0252307,0.0173889,0.280833,0.0,0.0,0.0,-1.0
1455657209,1455656194,-0.0981294,-0.0250729,0.0172569,0.280833,0.0,0.0,0.0,-1.0
1455660215,1455659138,0.0745879,0.0278939,0.0181268,0.280833,0.0,0.0,0.0,-1.0
1455664239,1455663156,-0.0965071,-0.0262185,0.0180756,0.282408,0.0,0.0,0.0,-1.0
1455666256,1455665122,0.0635481,0.000184351,0.0192054,0.282408,0.0,0.0,0.0,-1.0
1455674279,1455673128,0.0702711,0.0335438,0.0189391,0.282361,0.0,0.0,0.0,-1.0
1455678195,1455677251,-0.0291507,-0.0290562,0.0200305,0.282361,0.0,0.0,0.0,-1.0
1455681231,1455680106,0.0296314,0.0359809,0.0192729,0.282361,0.0,0.0,0.0,-1.0
1455685216,1455684121,0.0476762,-0.0297491,0.0210614,0.283074,0.0,0.0,0.0,-1.0
1455688356,1455687133,-0.0276093,0.0433866,0.019481,0.283074,0.0,0.0,0.0,-1.0
1455692191,1455691126,0.106076,-0.0224791,0.0216426,0.283074,0.0,0.0,0.0,-1.0
1455695269,1455694100,-0.100456,0.0407016,0.0195387,0.282396,0.0,0.0,0.0,-1.0
