timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,roll_rate_bias,pitch_rate_bias,yaw_rate_bias,airspeed_valid,quat_reset_counter
1452398065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616308,-0.422634,-0.0847877,-0.659056,0.0,0.0,0.0,0.0,-1.20887,-0.448617,1.15796,0.0,0.0,0.0,0.0,0,0
1452418125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619548,-0.432186,-0.0689689,-0.651627,0.0,0.0,0.0,0.0,-1.39419,-0.0930791,1.99836,0.0,0.0,0.0,0.0,0,0
1452441100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632549,-0.44043,-0.0457884,-0.635458,0.0,0.0,0.0,0.0,-1.24057,1.07518,2.80099,0.0,0.0,0.0,0.0,0,0
1452462041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651426,-0.444216,-0.0184832,-0.614796,0.0,0.0,0.0,0.0,-1.43256,1.05203,3.82553,0.0,0.0,0.0,0.0,0,0
1452482202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678596,-0.443523,0.0122708,-0.585359,0.0,0.0,0.0,0.0,-1.15856,1.44679,4.22436,0.0,0.0,0.0,0.0,0,0
1452503156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708977,-0.438133,0.0442282,-0.550849,0.0,0.0,0.0,0.0,-0.811156,1.93145,4.39293,0.0,0.0,0.0,0.0,0,0
1452524131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739528,-0.426142,0.0763249,-0.515437,0.0,0.0,0.0,0.0,-0.044807,2.89858,3.95229,0.0,0.0,0.0,0.0,0,0
1452545195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768517,-0.403368,0.10802,-0.484776,0.0,0.0,0.0,0.0,1.04925,2.96937,4.2242,0.0,0.0,0.0,0.0,0,0
1452566181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800671,-0.367296,0.137822,-0.452797,0.0,0.0,0.0,0.0,2.83002,2.72584,5.0958,0.0,0.0,0.0,0.0,0,0
1452587049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830259,-0.322094,0.165036,-0.423897,0.0,0.0,0.0,0.0,2.91423,2.50421,4.78138,0.0,0.0,0.0,0.0,0,0
1452609154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854993,-0.274943,0.188796,-0.397177,0.0,0.0,0.0,0.0,2.88041,2.18348,4.85927,0.0,0.0,0.0,0.0,0,0
1452629077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876498,-0.235807,0.203213,-0.36722,0.0,0.0,0.0,0.0,2.60628,0.766469,5.37359,0.0,0.0,0.0,0.0,0,0
1452651180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903406,-0.193505,0.210431,-0.31958,0.0,0.0,0.0,0.0,2.4934,-0.310312,6.00455,0.0,0.0,0.0,0.0,0,0
1452669094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919813,-0.158924,0.215151,-0.287051,0.0,0.0,0.0,0.0,2.08048,-0.343637,6.2899,0.0,0.0,0.0,0.0,0,0
1452692221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942473,-0.119658,0.213167,-0.228005,0.0,0.0,0.0,0.0,2.16496,-1.27732,6.83696,0.0,0.0,0.0,0.0,0,0
1452714012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959217,-0.081882,0.203474,-0.178314,0.0,0.0,0.0,0.0,1.93245,-1.80563,7.06037,0.0,0.0,0.0,0.0,0,0
1452734167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97362,-0.0486744,0.185397,-0.123789,0.0,0.0,0.0,0.0,1.92618,-2.02824,7.50591,0.0,0.0,0.0,0.0,0,0
1452756031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985481,-0.0174103,0.156952,-0.0623744,0.0,0.0,0.0,0.0,1.89451,-3.04967,8.14673,0.0,0.0,0.0,0.0,0,0
1452776190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.0038505,0.122447,0.0304702,0.0,0.0,0.0,0.0,0.607896,-4.1351,8.60564,0.0,0.0,0.0,0.0,0,0
1452797394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989769,0.0235128,0.0807912,0.115228,0.0,0.0,0.0,0.0,0.618564,-3.61616,9.28293,0.0,0.0,0.0,0.0,0,0
1452818143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977115,0.0351201,0.0334891,0.207104,0.0,0.0,0.0,0.0,-0.60925,-4.73832,9.26592,0.0,0.0,0.0,0.0,0,0
1452840107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954082,0.0412181,-0.0220563,0.295874,0.0,0.0,0.0,0.0,-1.29533,-5.05518,8.1977,0.0,0.0,0.0,0.0,0,0
1452860171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924373,0.0419274,-0.0781478,0.371039,0.0,0.0,0.0,0.0,-1.47708,-5.33617,7.48807,0.0,0.0,0.0,0.0,0,0
1452881209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890002,0.0409079,-0.134706,0.433678,0.0,0.0,0.0,0.0,-1.21776,-4.55242,6.7529,0.0,0.0,0.0,0.0,0,0
1452902132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845154,0.0413044,-0.186203,0.499337,0.0,0.0,0.0,0.0,-1.00618,-4.54397,6.1966,0.0,0.0,0.0,0.0,0,0
1452923134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808368,0.0364138,-0.23196,0.539824,0.0,0.0,0.0,0.0,-1.79886,-3.64643,5.50089,0.0,0.0,0.0,0.0,0,0
1452944019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772258,0.0289991,-0.272193,0.573313,0.0,0.0,0.0,0.0,-1.31047,-3.44762,5.05434,0.0,0.0,0.0,0.0,0,0
1452965154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737422,0.0196512,-0.306726,0.601449,0.0,0.0,0.0,0.0,-1.63887,-2.66842,4.60924,0.0,0.0,0.0,0.0,0,0
1452987152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694734,0.0137353,-0.33641,0.635598,0.0,0.0,0.0,0.0,-1.37463,-2.50073,4.22425,0.0,0.0,0.0,0.0,0,0
1453007110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661611,0.00698058,-0.358617,0.658495,0.0,0.0,0.0,0.0,-0.945673,-2.16533,3.89002,0.0,0.0,0.0,0.0,0,0
1453029153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629611,-0.00120033,-0.378014,0.678745,0.0,0.0,0.0,0.0,-1.24608,-1.70043,3.43888,0.0,0.0,0.0,0.0,0,0
1453050142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599176,-0.00714113,-0.392471,0.697785,0.0,0.0,0.0,0.0,-0.8884,-1.5558,3.18289,0.0,0.0,0.0,0.0,0,0
1453067126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570656,-0.00732856,-0.400994,0.71659,0.0,0.0,0.0,0.0,-0.71078,-1.29965,2.93042,0.0,0.0,0.0,0.0,0,0
1453091100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543183,-0.0134771,-0.410196,0.732468,0.0,0.0,0.0,0.0,-0.139281,-1.28554,2.5989,0.0,0.0,0.0,0.0,0,0
1453112258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.513016,0.0125985,0.41443,-0.751601,0.0,0.0,0.0,0.0,-0.427627,-0.888097,2.328,0.0,0.0,0.0,0.0,0,0
1453133140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.491356,0.0127493,0.41433,-0.765988,0.0,0.0,0.0,0.0,0.720586,-0.570574,2.06362,0.0,0.0,0.0,0.0,0,0
1453154126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.472369,0.0116601,0.412368,-0.7789,0.0,0.0,0.0,0.0,1.28562,-1.02922,1.90264,0.0,0.0,0.0,0.0,0,0
1453175028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.455617,0.00920344,0.406881,-0.791692,0.0,0.0,0.0,0.0,0.386622,-0.395957,1.5963,0.0,0.0,0.0,0.0,0,0
1453196119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.440811,0.00614774,0.398862,-0.804087,0.0,0.0,0.0,0.0,1.80585,-0.821092,1.5896,0.0,0.0,0.0,0.0,0,0
1453218065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.424313,0.00131797,0.387186,-0.818562,0.0,0.0,0.0,0.0,1.67773,-0.355791,1.52094,0.0,0.0,0.0,0.0,0,0
1453238135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.411676,-0.00237054,0.371028,-0.83238,0.0,0.0,0.0,0.0,2.26764,-0.345614,1.47155,0.0,0.0,0.0,0.0,0,0
1453259055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.399504,-0.00595162,0.348118,-0.848042,0.0,0.0,0.0,0.0,2.6628,0.00952633,1.47405,0.0,0.0,0.0,0.0,0,0
1453280091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.387825,-0.00951671,0.320275,-0.864248,0.0,0.0,0.0,0.0,3.60301,0.695022,1.40168,0.0,0.0,0.0,0.0,0,0
1453301196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.376194,-0.0123065,0.287308,-0.880784,0.0,0.0,0.0,0.0,3.23377,0.424796,1.2983,0.0,0.0,0.0,0.0,0,0
1453322135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.365646,-0.0156862,0.250001,-0.896413,0.0,0.0,0.0,0.0,4.00609,1.12202,1.16224,0.0,0.0,0.0,0.0,0,0
1453341108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.355629,-0.0186343,0.211443,-0.910205,0.0,0.0,0.0,0.0,4.44825,1.63144,0.952137,0.0,0.0,0.0,0.0,0,0
1453365090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.345221,-0.0220127,0.159484,-0.924609,0.0,0.0,0.0,0.0,5.08543,1.68634,0.526295,0.0,0.0,0.0,0.0,0,0
1453385101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.338238,-0.0240873,0.107999,-0.934533,0.0,0.0,0.0,0.0,4.47578,1.17236,0.24476,0.0,0.0,0.0,0.0,0,0
1453406059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333108,-0.0261509,0.0545669,-0.940945,0.0,0.0,0.0,0.0,4.70856,1.36391,0.0286486,0.0,0.0,0.0,0.0,0,0
1453427055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.329246,-0.0272496,0.0015339,-0.94385,0.0,0.0,0.0,0.0,4.59934,1.38498,-0.240619,0.0,0.0,0.0,0.0,0,0
1453448124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327947,-0.0272865,-0.0493879,-0.94301,0.0,0.0,0.0,0.0,4.62888,1.28183,-0.65947,0.0,0.0,0.0,0.0,0,0
1453469084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.328884,-0.0260073,-0.0973066,-0.938984,0.0,0.0,0.0,0.0,4.85465,1.54101,-0.889753,0.0,0.0,0.0,0.0,0,0
1453491064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.332473,-0.0231885,-0.140186,-0.932347,0.0,0.0,0.0,0.0,3.66429,1.20486,-1.24853,0.0,0.0,0.0,0.0,0,0
1453511141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.339427,-0.0187005,-0.179424,-0.923172,0.0,0.0,0.0,0.0,2.82729,1.57216,-1.60761,0.0,0.0,0.0,0.0,0,0
1453532239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.351788,-0.0129913,-0.211943,-0.911678,0.0,0.0,0.0,0.0,2.35998,1.21701,-1.76788,0.0,0.0,0.0,0.0,0,0
1453553160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.365976,-0.00545044,-0.239958,-0.89914,0.0,0.0,0.0,0.0,2.16175,1.40472,-2.09881,0.0,0.0,0.0,0.0,0,0
1453574150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.383509,0.00448475,-0.26153,-0.885721,0.0,0.0,0.0,0.0,1.53715,1.14194,-2.26452,0.0,0.0,0.0,0.0,0,0
1453595185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.403469,0.0156601,-0.277551,-0.871741,0.0,0.0,0.0,0.0,0.401254,1.06709,-2.47891,0.0,0.0,0.0,0.0,0,0
1453616128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.425671,0.0271229,-0.288005,-0.857392,0.0,0.0,0.0,0.0,0.451399,0.591889,-2.57689,0.0,0.0,0.0,0.0,0,0
1453637106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.448989,0.0392595,-0.29384,-0.842927,0.0,0.0,0.0,0.0,0.940074,0.540403,-2.62887,0.0,0.0,0.0,0.0,0,0
1453658069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.477595,0.0499934,-0.29575,-0.825794,0.0,0.0,0.0,0.0,0.523878,0.38831,-2.74963,0.0,0.0,0.0,0.0,0,0
1453679305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501292,-0.0627409,0.291646,0.812227,0.0,0.0,0.0,0.0,0.0333141,0.319149,-2.78932,0.0,0.0,0.0,0.0,0,0
1453700209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247,-0.0742108,0.282138,0.799738,0.0,0.0,0.0,0.0,0.175375,-0.0153372,-2.81599,0.0,0.0,0.0,0.0,0,0
1453722024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547778,-0.0845317,0.268756,0.787759,0.0,0.0,0.0,0.0,-0.524739,-0.483313,-2.93858,0.0,0.0,0.0,0.0,0,0
1453742151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570517,-0.092742,0.251393,0.776345,0.0,0.0,0.0,0.0,-1.38946,-0.786181,-3.05544,0.0,0.0,0.0,0.0,0,0
1453763062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599805,-0.0967546,0.231046,0.759928,0.0,0.0,0.0,0.0,-0.559487,-1.4637,-3.02869,0.0,0.0,0.0,0.0,0,0
1453784163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623419,-0.0996985,0.208398,0.74698,0.0,0.0,0.0,0.0,-0.536585,-1.79347,-3.13502,0.0,0.0,0.0,0.0,0,0
1453805144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647662,-0.0999241,0.183889,0.732621,0.0,0.0,0.0,0.0,-1.07884,-2.22389,-3.28115,0.0,0.0,0.0,0.0,0,0
1453826153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672702,-0.0969975,0.158631,0.71617,0.0,0.0,0.0,0.0,-1.56171,-1.97516,-3.34113,0.0,0.0,0.0,0.0,0,0
1453847094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697878,-0.0904884,0.1333,0.697861,0.0,0.0,0.0,0.0,0.170099,-2.33785,-3.20405,0.0,0.0,0.0,0.0,0,0
1453868173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729239,-0.0807049,0.107007,0.671004,0.0,0.0,0.0,0.0,-0.782777,-2.55934,-3.21873,0.0,0.0,0.0,0.0,0,0
1453889189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75342,-0.0713488,0.081208,0.648593,0.0,0.0,0.0,0.0,-1.05465,-2.55394,-3.18255,0.0,0.0,0.0,0.0,0,0
1453910067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776155,-0.0603245,0.0569952,0.625057,0.0,0.0,0.0,0.0,-0.183005,-2.31722,-3.08501,0.0,0.0,0.0,0.0,0,0
1453931203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797077,-0.0484397,0.0331036,0.601021,0.0,0.0,0.0,0.0,0.147042,-2.59796,-2.80434,0.0,0.0,0.0,0.0,0,0
1453952055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815816,-0.0361267,0.00961876,0.577102,0.0,0.0,0.0,0.0,-0.753137,-2.59733,-2.78369,0.0,0.0,0.0,0.0,0,0
1453973113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83587,-0.0223231,-0.0114428,0.548353,0.0,0.0,0.0,0.0,0.464185,-2.26079,-2.50798,0.0,0.0,0.0,0.0,0,0
1453994060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849313,-0.00946939,-0.0299354,0.526955,0.0,0.0,0.0,0.0,-0.699936,-2.01755,-2.40552,0.0,0.0,0.0,0.0,0,0
1454015113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860819,0.00358971,-0.0461565,0.506802,0.0,0.0,0.0,0.0,0.682136,-1.76529,-2.09359,0.0,0.0,0.0,0.0,0,0
1454036122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870233,0.0154052,-0.0598513,0.488749,0.0,0.0,0.0,0.0,0.380943,-1.52844,-1.87813,0.0,0.0,0.0,0.0,0,0
1454057241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877754,0.0249086,-0.073149,0.472839,0.0,0.0,0.0,0.0,-0.343659,-1.58875,-1.62181,0.0,0.0,0.0,0.0,0,0
1454078211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885278,0.0344842,-0.0835238,0.456199,0.0,0.0,0.0,0.0,0.523255,-1.11335,-1.38424,0.0,0.0,0.0,0.0,0,0
1454099203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889771,0.0417146,-0.0913176,0.445228,0.0,0.0,0.0,0.0,0.356088,-0.885158,-1.12117,0.0,0.0,0.0,0.0,0,0
1454120144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893566,0.0460126,-0.096312,0.436057,0.0,0.0,0.0,0.0,0.0243145,-0.0867724,-0.989415,0.0,0.0,0.0,0.0,0,0
1454141271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896667,0.0476843,-0.100053,0.428607,0.0,0.0,0.0,0.0,-0.233903,0.151675,-0.745367,0.0,0.0,0.0,0.0,0,0
1454162171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899139,0.0472368,-0.102399,0.422885,0.0,0.0,0.0,0.0,0.184987,0.134297,-0.452818,0.0,0.0,0.0,0.0,0,0
1454183155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901585,0.0439381,-0.102616,0.417952,0.0,0.0,0.0,0.0,0.0106094,0.00101849,-0.303764,0.0,0.0,0.0,0.0,0,0
1454204127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90336,0.0385089,-0.0997647,0.415337,0.0,0.0,0.0,0.0,-0.864303,0.345715,-0.124844,0.0,0.0,0.0,0.0,0,0
1454226100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904621,0.0317888,-0.0948801,0.414305,0.0,0.0,0.0,0.0,-0.259276,1.21171,0.0916108,0.0,0.0,0.0,0.0,0,0
1454246136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905369,0.0225436,-0.08944,0.414488,0.0,0.0,0.0,0.0,0.0882846,0.745083,0.209077,0.0,0.0,0.0,0.0,0,0
1454267100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905466,0.0119216,-0.0825025,0.416152,0.0,0.0,0.0,0.0,-0.781939,0.506175,0.375387,0.0,0.0,0.0,0.0,0,0
1454288168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904615,0.00104786,-0.0739754,0.419759,0.0,0.0,0.0,0.0,-0.516061,1.52826,0.557146,0.0,0.0,0.0,0.0,0,0
1454309268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903391,-0.00993083,-0.0654826,0.423673,0.0,0.0,0.0,0.0,0.148239,1.34743,0.562421,0.0,0.0,0.0,0.0,0,0
1454330232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901444,-0.0204263,-0.0563529,0.428725,0.0,0.0,0.0,0.0,-0.833084,0.798063,0.606161,0.0,0.0,0.0,0.0,0,0
1454351110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89923,-0.0298531,-0.0462608,0.433997,0.0,0.0,0.0,0.0,-0.946976,1.02696,0.667145,0.0,0.0,0.0,0.0,0,0
1454373058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896726,-0.0380556,-0.0365419,0.439431,0.0,0.0,0.0,0.0,0.0253039,1.17556,0.633967,0.0,0.0,0.0,0.0,0,0
