timestamp,x,y,z,yaw,vx,vy,vz,acc_x,acc_y,acc_z
1454420747,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454430880,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454441016,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454451143,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454461355,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454471565,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454481695,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454491831,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454501968,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454512117,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454522410,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454532597,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454542747,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454552895,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454563031,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454573157,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454583293,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454593441,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454603570,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454613691,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454623810,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454633945,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454644078,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454654215,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454664392,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454674548,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454684688,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454694834,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454704978,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454715126,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454725301,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454735542,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454745689,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454755844,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454765983,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454776110,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454786342,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454796505,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454806641,-8.87791,-12.025,0.214804,0.981236,-2.09824e-06,-6.25005e-07,-1.26548e-05,-3.46742e-05,-3.64107e-07,-0.000209784
1454816802,-8.9153,-12.0164,0.395142,0.981236,0.000314713,0.000104904,0.167888,-0.0947331,-0.0301179,-2.92587
1454826962,-8.9153,-12.0164,0.387559,0.981236,-0.00156212,0.0039959,0.218683,-0.086338,-0.0235959,-2.86669
1454837119,-8.9153,-12.0164,0.387558,0.981236,-0.0021553,0.00379944,0.269488,-0.0761468,-0.0220248,-2.80877
1454847348,-8.9153,-12.0164,0.387425,0.981236,-0.00264359,0.00351524,0.320548,-0.0623627,-0.0303435,-2.75897
1454857568,-8.9153,-12.0164,0.387226,0.981236,-0.0030098,0.00318336,0.371733,-0.0475601,-0.0389447,-2.70791
1454867718,-8.9153,-12.0164,0.386869,0.981236,-0.0031929,0.00268555,0.422483,-0.0271105,-0.0546308,-2.65891
1454877884,-8.9153,-12.0164,0.386602,0.981236,-0.00326347,0.00215149,0.473298,-0.0125763,-0.0631864,-2.63489
1454888038,-8.9153,-12.0164,0.386349,0.981236,-0.0033741,0.00164986,0.524083,-0.0136504,-0.0603604,-2.62521
1454898308,-8.9153,-12.0164,0.386222,0.981236,-0.00349236,0.00117874,0.574928,-0.015693,-0.057977,-2.61669
1454908520,-8.9153,-12.0164,0.386151,0.981236,-0.00349426,0.000635147,0.626508,-0.0041313,-0.0626724,-2.61506
1454918670,-8.9153,-12.0164,0.38617,0.981236,-0.00337219,9.53674e-06,0.677233,0.0107639,-0.0745369,-2.60339
1454928823,-8.9153,-12.0164,0.386345,0.981236,-0.00297928,-0.00106621,0.727988,0.0257617,-0.0850461,-2.60583
1454938985,-8.9153,-12.0164,0.381877,0.981236,-0.0054512,0.00182724,0.778823,0.0311405,-0.081856,-2.59039
1454949154,-8.9153,-12.0164,0.38208,0.981236,-0.00518036,0.0011692,0.829558,0.031106,-0.0801406,-2.5697
1454959438,-8.9153,-12.0164,0.382369,0.981236,-0.00481224,0.000450134,0.881003,0.038527,-0.0838859,-2.56919
1454969585,-8.9153,-12.0164,0.382706,0.981236,-0.00437355,-0.000322342,0.931833,0.0503767,-0.0938364,-2.55798
1454979728,-8.9153,-12.0164,0.383177,0.981236,-0.00374794,-0.00122643,0.982523,0.069856,-0.107212,-2.55793
1454989889,-8.9153,-12.0164,0.383646,0.981236,-0.00296783,-0.00223732,1.0,0.091063,-0.122534,-2.55973
1455000054,-8.9153,-12.0164,0.384239,0.981236,-0.00202751,-0.00336456,1.0,0.108511,-0.135254,-2.57444
1455010347,-8.9153,-12.0164,0.384843,0.981236,-0.00100327,-0.00453949,1.0,0.120567,-0.142692,-2.59074
1455020518,-8.9153,-12.0164,0.380882,0.981236,0.00162506,-0.0016613,1.0,0.119062,-0.135618,-2.57424
1455030666,-8.9153,-12.0164,0.381502,0.981236,0.00262451,-0.00278091,1.0,0.121627,-0.135806,-2.58583
1455040825,-8.9153,-12.0164,0.382181,0.981236,0.00371933,-0.00393867,1.0,0.132247,-0.141875,-2.59984
1455050993,-8.9153,-12.0164,0.383014,0.981236,0.00489235,-0.00515938,1.0,0.142753,-0.148917,-2.62849
1455061164,-8.9153,-12.0164,0.383904,0.981236,0.00609398,-0.00637245,1.0,0.146987,-0.150247,-2.65387
1455071443,-8.9153,-12.0164,0.384928,0.981236,0.00722122,-0.00754166,1.0,0.140223,-0.145307,-2.67135
1455081617,-8.9153,-12.0164,0.386014,0.981236,0.00837517,-0.00873184,1.0,0.142729,-0.147222,-2.69463
1455091784,-8.9153,-12.0164,0.387145,0.981236,0.00953674,-0.00993156,1.0,0.146523,-0.151325,-2.70389
1455101948,-8.9153,-12.0164,0.388328,0.981236,0.0107555,-0.0111732,1.0,0.150712,-0.154632,-2.71473
1455112116,-8.9153,-12.0164,0.38948,0.981236,0.0120525,-0.0124874,1.0,0.161609,-0.164556,-2.71138
1455122378,-8.9153,-12.0164,0.387458,0.981236,0.0117683,-0.0134735,1.0,0.167381,-0.169841,-2.69737
1455132569,-8.9153,-12.0164,0.388516,0.981236,0.0131092,-0.0148449,1.0,0.168472,-0.173586,-2.68635
1455142730,-8.9153,-12.0164,0.389621,0.981236,0.0144272,-0.0162296,1.0,0.16619,-0.174754,-2.69143
1455152895,-8.9153,-12.0164,0.390742,0.981236,0.0156918,-0.0175896,1.0,0.162763,-0.174852,-2.70089
1455163071,-8.9153,-12.0164,0.391948,0.981236,0.0169582,-0.0189724,1.0,0.161839,-0.17679,-2.71058
1455173364,-8.9153,-12.0164,0.393184,0.981236,0.0182438,-0.0203896,1.0,0.163477,-0.180187,-2.72362
1455183539,-8.9153,-12.0164,0.394489,0.981236,0.0195389,-0.0218163,1.0,0.165938,-0.183414,-2.73413
1455193700,-8.9153,-12.0164,0.395808,0.981236,0.0207596,-0.0232029,1.0,0.159412,-0.180343,-2.74321
1455203863,-8.9153,-12.0164,0.39715,0.981236,0.021883,-0.024559,1.0,0.149719,-0.178052,-2.74742
1455214052,-8.9153,-12.0164,0.393901,0.981236,0.0175591,-0.0252457,1.0,0.132349,-0.170904,-2.7242
1455224347,-8.9153,-12.0164,0.395639,0.981236,0.0191059,-0.0272961,1.0,0.13409,-0.175771,-2.70529
1455234565,-8.9153,-12.0164,0.396762,0.981236,0.0201912,-0.0286846,1.0,0.140308,-0.182305,-2.68993
1455244740,-8.9153,-12.0164,0.397853,0.981236,0.0212936,-0.0301094,1.0,0.144357,-0.186985,-2.68608
1455254916,-8.9153,-12.0164,0.398964,0.981236,0.0223827,-0.0315208,1.0,0.143315,-0.18736,-2.68401
1455265100,-8.9153,-12.0164,0.400044,0.981236,0.0233555,-0.0328598,1.0,0.131565,-0.179913,-2.68051
1455275364,-8.9153,-12.0164,0.401138,0.981236,0.0242405,-0.0341492,1.0,0.121427,-0.174391,-2.67836
1455285561,-8.9153,-12.0164,0.402299,0.981236,0.0250797,-0.0354042,1.0,0.114893,-0.17031,-2.69228
1455295710,-8.9153,-12.0164,0.403506,0.981236,0.0258942,-0.0366516,1.0,0.112387,-0.169995,-2.70596
1455305873,-8.9153,-12.0164,0.404808,0.981236,0.0266628,-0.0378609,1.0,0.107386,-0.166631,-2.72368
1455316042,-8.9153,-12.0164,0.403518,0.981236,0.0240498,-0.0409241,1.0,0.0958799,-0.164039,-2.72524
1455326308,-8.9153,-12.0164,0.404846,0.981236,0.0246353,-0.0420227,1.0,0.085034,-0.156283,-2.72536
1455336517,-8.9153,-12.0164,0.406216,0.981236,0.0251827,-0.0430965,1.0,0.0802854,-0.152222,-2.74109
1455346673,-8.9153,-12.0164,0.407645,0.981236,0.0257187,-0.0441418,1.0,0.0788163,-0.150969,-2.75282
1455356839,-8.9153,-12.0164,0.409145,0.981236,0.0262585,-0.0452003,1.0,0.0793558,-0.151064,-2.77016
1455367011,-8.9153,-12.0164,0.41067,0.981236,0.0268116,-0.046217,1.0,0.0802761,-0.148302,-2.77689
1455377253,-8.9153,-12.0164,0.412261,0.981236,0.027359,-0.047205,1.0,0.0804775,-0.143874,-2.78745
1455387483,-8.9153,-12.0164,0.413881,0.981236,0.0278854,-0.0481586,1.0,0.0789,-0.140818,-2.79527
1455397623,-8.9153,-12.0164,0.415542,0.981236,0.0283413,-0.0490341,1.0,0.0718965,-0.133808,-2.80664
1455407779,-8.9153,-12.0164,0.417226,0.981236,0.0287781,-0.0498924,1.0,0.0687623,-0.130027,-2.81211
1455417933,-8.9153,-12.0164,0.418925,0.981236,0.0291977,-0.0506916,1.0,0.0664179,-0.124816,-2.81386
1455428086,-8.9153,-12.0164,0.417351,0.981236,0.0298843,-0.0544434,1.0,0.0692292,-0.130744,-2.78453
1455438378,-8.9153,-12.0164,0.418859,0.981236,0.0303707,-0.0553017,1.0,0.0734639,-0.133057,-2.76528
1455448545,-8.9153,-12.0164,0.4203,0.981236,0.0308838,-0.0561848,1.0,0.0784837,-0.135991,-2.75202
1455458702,-8.9153,-12.0164,0.421788,0.981236,0.0314617,-0.0570946,1.0,0.0848142,-0.139443,-2.75914
1455468867,-8.9153,-12.0164,0.423263,0.981236,0.0320263,-0.0579815,1.0,0.0854161,-0.138415,-2.75981
1455479027,-8.9153,-12.0164,0.424806,0.981236,0.0325642,-0.058836,1.0,0.0828736,-0.135158,-2.76713
1455489299,-8.9153,-12.0164,0.426328,0.981236,0.0330963,-0.0596886,1.0,0.0823978,-0.134453,-2.77121
1455499551,-8.9153,-12.0164,0.428723,0.981236,0.0340118,-0.0610027,1.0,0.0890546,-0.137458,-2.76492
1455509708,-8.9153,-12.0164,0.430342,0.981236,0.0347309,-0.0619564,1.0,0.103978,-0.14684,-2.7871
1455519868,-8.9153,-12.0164,0.431932,0.981236,0.0354824,-0.0629349,1.0,0.108851,-0.150876,-2.7817
1455530020,-8.9153,-12.0164,0.431215,0.981236,0.0344448,-0.061842,1.0,0.0971171,-0.138877,-2.77157
1455540207,-8.9153,-12.0164,0.432719,0.981236,0.0349617,-0.0626297,1.0,0.0838953,-0.129336,-2.76173
1455550494,-8.9153,-12.0164,0.434285,0.981236,0.0354862,-0.063364,1.0,0.0809942,-0.122892,-2.76186
1455560641,-8.9153,-12.0164,0.435781,0.981236,0.0360146,-0.0641384,1.0,0.0843405,-0.127045,-2.76171
1455570796,-8.9153,-12.0164,0.43734,0.981236,0.0366459,-0.0649452,1.0,0.0938922,-0.132433,-2.76368
1455580958,-8.9153,-12.0164,0.438772,0.981236,0.0373631,-0.0658474,1.0,0.104979,-0.141963,-2.74585
1455591151,-8.9153,-12.0164,0.440255,0.981236,0.0381355,-0.0667706,1.0,0.11179,-0.147029,-2.74201
1455601433,-8.9153,-12.0164,0.441681,0.981236,0.0387897,-0.0676403,1.0,0.102568,-0.142272,-2.73739
1455611594,-8.9153,-12.0164,0.443223,0.981236,0.0394135,-0.0684719,1.0,0.0950987,-0.137444,-2.75129
1455621747,-8.9153,-12.0164,0.441026,0.981236,0.0362015,-0.0668316,1.0,0.0883946,-0.13341,-2.73594
1455631912,-8.9153,-12.0164,0.442481,0.981236,0.0367794,-0.0676403,1.0,0.0881897,-0.133892,-2.72949
1455642086,-8.9153,-12.0164,0.443888,0.981236,0.0373402,-0.0684605,1.0,0.0881491,-0.135439,-2.73334
1455652252,-8.9153,-12.0164,0.445438,0.981236,0.0378056,-0.0692139,1.0,0.0780766,-0.129455,-2.74996
1455662427,-8.9153,-12.0164,0.447007,0.981236,0.0381622,-0.0698948,1.0,0.0659659,-0.12097,-2.76607
1455672657,-8.9153,-12.0164,0.448622,0.981236,0.0384274,-0.070528,1.0,0.0555782,-0.116865,-2.76603
1455682812,-8.9153,-12.0164,0.450226,0.981236,0.0386906,-0.0711994,1.0,0.0528391,-0.117937,-2.77305
1455692973,-8.9153,-12.0164,0.451821,0.981236,0.0389595,-0.0718708,1.0,0.0530916,-0.120499,-2.76629
1455703113,-8.9153,-12.0164,0.453385,0.981236,0.0392838,-0.0726357,1.0,0.0606246,-0.129854,-2.76222
1455713332,-8.9153,-12.0164,0.45492,0.981236,0.0397625,-0.0734978,1.0,0.0744364,-0.141516,-2.74844
1455723528,-8.9153,-12.0164,0.45636,0.981236,0.0402203,-0.0743942,1.0,0.0803287,-0.148886,-2.73214
1455733695,-8.9153,-12.0164,0.45784,0.981236,0.0407467,-0.0753193,1.0,0.0819209,-0.150587,-2.73243
1455743856,-8.9153,-12.0164,0.459323,0.981236,0.0411968,-0.0762196,1.0,0.0790692,-0.150086,-2.7392
1455754038,-8.9153,-12.0164,0.456853,0.981236,0.042572,-0.0756016,1.0,0.0788309,-0.144458,-2.72413
1455764200,-8.9153,-12.0164,0.458277,0.981236,0.0430641,-0.0764885,1.0,0.082646,-0.146965,-2.72088
1455774421,-8.9153,-12.0164,0.459758,0.981236,0.0435638,-0.0773659,1.0,0.0842391,-0.148628,-2.72791
1455784622,-8.9153,-12.0164,0.461275,0.981236,0.0440884,-0.0782642,1.0,0.0857995,-0.149777,-2.74031
1455794793,-8.9153,-12.0164,0.462864,0.981236,0.04459,-0.079155,1.0,0.0861635,-0.15091,-2.75245
1455804952,-8.9153,-12.0164,0.465284,0.981236,0.0453091,-0.0804939,1.0,0.0824517,-0.152553,-2.76337
1455815106,-8.9153,-12.0164,0.466934,0.981236,0.0457668,-0.0814037,1.0,0.0796833,-0.153153,-2.77051
1455825336,-8.9153,-12.0164,0.468596,0.981236,0.0461712,-0.0822773,1.0,0.075738,-0.151856,-2.77039
1455835629,-8.9153,-12.0164,0.470263,0.981236,0.0465755,-0.0831795,1.0,0.0737593,-0.151428,-2.76867
1455845785,-8.9153,-12.0164,0.47193,0.981236,0.04702,-0.0840778,1.0,0.0789122,-0.155601,-2.77024
1455855941,-8.9153,-12.0164,0.473565,0.981236,0.0475616,-0.0850716,1.0,0.089256,-0.163427,-2.7667
1455866111,-8.9153,-12.0164,0.470814,0.981236,0.0480461,-0.0819759,1.0,0.0999849,-0.15976,-2.74699
1455876334,-8.9153,-12.0164,0.472304,0.981236,0.0486622,-0.0829048,1.0,0.10107,-0.156387,-2.73038
1455886488,-8.9153,-12.0164,0.47385,0.981236,0.049202,-0.0837841,1.0,0.0936497,-0.153477,-2.7362
1455896631,-8.9153,-12.0164,0.475428,0.981236,0.0496597,-0.0846024,1.0,0.0845479,-0.14638,-2.7483
1455906790,-8.9153,-12.0164,0.477066,0.981236,0.0500908,-0.0853939,1.0,0.080262,-0.143387,-2.75613
1455916959,-8.9153,-12.0164,0.478758,0.981236,0.0505371,-0.0861855,1.0,0.0813435,-0.142181,-2.77034
1455927121,-8.9153,-12.0164,0.48047,0.981236,0.0510254,-0.0870094,1.0,0.0857143,-0.146395,-2.7768
1455937385,-8.9153,-12.0164,0.48225,0.981236,0.0515099,-0.087841,1.0,0.0872153,-0.14846,-2.78551
1455947549,-8.9153,-12.0164,0.484029,0.981236,0.05196,-0.088665,1.0,0.0832272,-0.1478,-2.7913
1455957706,-8.9153,-12.0164,0.485857,0.981236,0.052351,-0.0894489,1.0,0.0768832,-0.144154,-2.7968
1455967859,-8.9153,-12.0164,0.487653,0.981236,0.0527172,-0.0902481,1.0,0.0737188,-0.145037,-2.7994
1455978006,-8.9153,-12.0164,0.487447,0.981236,0.0518665,-0.0888252,1.0,0.0724249,-0.144057,-2.79292
1455988156,-8.9153,-12.0164,0.489217,0.981236,0.0522385,-0.0896206,1.0,0.0736861,-0.144911,-2.78925
1455998415,-8.9153,-12.0164,0.491018,0.981236,0.0526028,-0.090414,1.0,0.0722031,-0.144924,-2.78535
1456008566,-8.9153,-12.0164,0.49281,0.981236,0.0529137,-0.0911579,1.0,0.0676477,-0.140306,-2.79241
1456018719,-8.9153,-12.0164,0.494619,0.981236,0.0532207,-0.0918865,1.0,0.066405,-0.139459,-2.79195
1456028881,-8.9153,-12.0164,0.491933,0.981236,0.0516815,-0.0891132,1.0,0.0627963,-0.128513,-2.77756
1456039037,-8.9153,-12.0164,0.493593,0.981236,0.0519524,-0.0897427,1.0,0.0619497,-0.125778,-2.75788
1456049305,-8.9153,-12.0164,0.495295,0.981236,0.0522861,-0.090416,1.0,0.0682558,-0.129809,-2.7605
1456059548,-8.9153,-12.0164,0.496967,0.981236,0.0526581,-0.0910892,1.0,0.0724763,-0.130898,-2.7527
1456069703,-8.9153,-12.0164,0.498693,0.981236,0.0530205,-0.0917702,1.0,0.0730456,-0.132508,-2.76473
1456079872,-8.9153,-12.0164,0.500408,0.981236,0.0533314,-0.0923958,1.0,0.0673761,-0.126653,-2.76758
1456090040,-8.9153,-12.0164,0.503017,0.981236,0.053627,-0.0931702,1.0,0.056226,-0.117594,-2.76333
1456100219,-8.9153,-12.0164,0.503883,0.981236,0.0537148,-0.0934219,1.0,0.0510549,-0.113046,-2.76523
1456110419,-8.9153,-12.0164,0.506487,0.981236,0.0540066,-0.0941658,1.0,0.0540042,-0.115045,-2.76094
1456120587,-8.9153,-12.0164,0.508255,0.981236,0.0542774,-0.0947227,1.0,0.06165,-0.118683,-2.76994
1456130744,-8.9153,-12.0164,0.509968,0.981236,0.0545959,-0.0953064,1.0,0.0684274,-0.12347,-2.76419
1456140904,-8.9153,-12.0164,0.511707,0.981236,0.0550003,-0.0959454,1.0,0.0766336,-0.128534,-2.76339
1456151068,-8.9153,-12.0164,0.513394,0.981236,0.0553493,-0.09655,1.0,0.0739399,-0.12705,-2.75494
1456161247,-8.9153,-12.0164,0.511279,0.981236,0.055048,-0.0981808,1.0,0.0609658,-0.118883,-2.73034
1456171512,-8.9153,-12.0164,0.512041,0.981236,0.0551319,-0.098423,1.0,0.0526509,-0.113445,-2.71077
1456181670,-8.9153,-12.0164,0.514342,0.981236,0.055294,-0.0990562,1.0,0.0455127,-0.10698,-2.71215
1456191837,-8.9153,-12.0164,0.515846,0.981236,0.0554104,-0.0995045,1.0,0.0451191,-0.108018,-2.70968
1456202005,-8.9153,-12.0164,0.517372,0.981236,0.055582,-0.0999641,1.0,0.0510006,-0.112262,-2.70393
1456212172,-8.9153,-12.0164,0.518857,0.981236,0.055809,-0.100487,1.0,0.0578764,-0.117109,-2.70163
1456222391,-8.9153,-12.0164,0.518641,0.981236,0.0579624,-0.101299,1.0,0.0677511,-0.121017,-2.69534
1456232565,-8.9153,-12.0164,0.520102,0.981236,0.0582619,-0.101831,1.0,0.0681112,-0.120249,-2.69207
1456242716,-8.9153,-12.0164,0.521619,0.981236,0.0584927,-0.10232,1.0,0.0616144,-0.116994,-2.69968
1456252884,-8.9153,-12.0164,0.523141,0.981236,0.0586319,-0.102749,1.0,0.0511127,-0.109727,-2.70604
1456263039,-8.9153,-12.0164,0.524695,0.981236,0.0587158,-0.103172,1.0,0.0441606,-0.109338,-2.70905
1456273212,-8.9153,-12.0164,0.52629,0.981236,0.0587883,-0.103613,1.0,0.0412677,-0.110246,-2.71775
