timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,estimator_type,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
990660161,0,0.0,0.0,0,-5.36037,1.04992,1.43565,0.0,0.0,0.0,-0.0212473,0.0124258,-0.00369991,0.0,0.0,0.0,0.0,0.0,0.0,0.115909,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990664933,0,0.0,0.0,0,-5.36048,1.04998,1.43563,0.0,0.0,0.0,-0.0217209,0.0125533,-0.00384665,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990670564,0,0.0,0.0,0,-5.36059,1.05005,1.43561,0.0,0.0,0.0,-0.0222686,0.0126951,-0.00405915,0.0,0.0,0.0,0.0,0.0,0.0,0.115897,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990674996,0,0.0,0.0,0,-5.36071,1.05011,1.43559,0.0,0.0,0.0,-0.0228874,0.0128286,-0.00428556,0.0,0.0,0.0,0.0,0.0,0.0,0.115899,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990680237,0,0.0,0.0,0,-5.36082,1.05017,1.43557,0.0,0.0,0.0,-0.0234951,0.013009,-0.0044423,0.0,0.0,0.0,0.0,0.0,0.0,0.115904,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990684987,0,0.0,0.0,0,-5.36094,1.05024,1.43554,0.0,0.0,0.0,-0.0239306,0.0132489,-0.00464407,0.0,0.0,0.0,0.0,0.0,0.0,0.115909,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990689996,0,0.0,0.0,0,-5.36106,1.05031,1.43552,0.0,0.0,0.0,-0.0243137,0.0133868,-0.0048525,0.0,0.0,0.0,0.0,0.0,0.0,0.115914,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990695001,0,0.0,0.0,0,-5.36119,1.05038,1.43549,0.0,0.0,0.0,-0.0248297,0.0135015,-0.0050295,0.0,0.0,0.0,0.0,0.0,0.0,0.115921,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990700060,0,0.0,0.0,0,-5.36132,1.05044,1.43547,0.0,0.0,0.0,-0.0253941,0.0136544,-0.00519835,0.0,0.0,0.0,0.0,0.0,0.0,0.115929,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
990705050,0,0.0,0.0,0,-5.35969,1.04975,1.43576,0.0,0.0,0.0,-0.0151639,0.0103548,-0.00245577,0.0,0.0,0.0,0.0,0.0,0.0,0.115883,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0
